Actor1CountryCode,Actor2CountryCode,AlternateGoldsteinScale,SQLDATE,QuadClass,GoldsteinScale,NumArticles,AvgTone,Actor1Geo_Lat,Actor2Geo_Lat,Actor1Geo_Long,Actor2Geo_Long,NumberOfRowsBetweenCountries
ABW,ABW,-1.0,19840730,3,-3.0,8,2.27848101265823,11.883333333333333,11.883333333333333,-67.15003333333334,-67.15003333333334,3
ABW,NLD,1.9,19840730,1,1.8999999999999997,11,3.0188312948941967,12.0,11.23239,-66.9778,-66.65366666666667,3
ABW,TTO,-0.4448275862068965,19840803,3,-0.8545454545454546,29,4.205299582709883,11.954545454545455,11.136363636363637,-66.70608181818183,-61.81515454545454,11
ABW,VEN,3.9050000000000002,19841031,2,4.0625,20,3.343945969114345,16.0270625,13.755525,-69.500625,-68.5134,8
AFG,AFG,-2.92251282051282,19841231,4,-2.9955592105263156,1950,3.3678718845878435,34.710684046052634,34.73736677631579,64.35771764802632,64.45149434210526,608
AFG,AFR,3.46,19841217,2,3.3499999999999996,10,3.5986673089274275,35.25,32.629175000000004,62.25,57.045825,4
AFG,AGO,2.8,19841031,1,2.8,20,3.1391077277153254,24.0,5.562725,56.5,-43.0764,4
AFG,AUT,-2.0,19840301,3,-2.0,4,2.55009107468124,40.6483,47.3333,41.20195,13.3333,2
AFG,BEN,6.0,19841205,1,6.0,2,8.0,33.0,9.5,65.0,2.25,1
AFG,BGR,8.0,19841031,1,8.0,9,0.0,37.84165,42.6833,44.15835,23.3167,2
AFG,BRN,-5.0,19841219,3,-5.0,19,2.0512820512820533,22.0,10.5,43.333333333333336,48.22233333333333,3
AFG,CHE,-0.03384615384615385,19840829,4,0.22272727272727277,65,3.396859449839397,31.37197727272727,37.976068181818185,64.00529545454546,47.26955181818182,22
AFG,CHN,0.31785714285714295,19841228,4,1.1199999999999999,56,4.392346870949892,35.208960000000005,36.298435,77.748085,96.977145,20
AFG,CZE,6.909090909090909,19840217,1,6.666666666666667,11,6.666666666666669,37.111133333333335,39.70556666666667,60.06386666666666,50.944433333333336,6
AFG,DEU,2.857894736842105,19841017,2,3.8125,19,3.8423541612261674,49.0642125,51.0725375,75.6955625,68.1289,8
AFG,ETH,2.0095238095238095,19841120,2,1.6117647058823528,42,3.694878771090941,30.88235294117647,6.641174117647059,63.0,36.288235294117655,17
AFG,FRA,-0.5338345864661654,19841028,4,-1.0184466019417475,266,4.391356930442228,36.85872524271844,43.495975728155344,52.87959237864078,22.333255,103
AFG,GBR,-0.8986486486486487,19841201,4,-0.27916666666666673,74,4.709110740273288,40.27107083333333,46.701345833333335,57.118934708333335,10.790090208333334,24
AFG,GMB,2.8,19840921,1,2.8,10,6.51162790697674,33.0,13.4667,65.0,-16.5667,2
AFG,GRC,2.315384615384615,19841210,1,2.1999999999999997,13,3.8515406162465005,34.5167,38.3222,69.1833,23.155533333333334,3
AFG,GRD,-5.0,19840228,3,-5.0,1,7.57180156657963,33.0,12.1167,65.0,-61.6667,1
AFG,HUN,5.3,19840810,1,4.96,6,4.5714285714285605,33.47168,44.155,67.89366,29.406780000000005,5
AFG,IND,-3.1514018691588785,19841113,4,-2.813333333333333,107,3.746189422730632,35.77355111111111,33.69749777777778,68.52742888888889,74.77210666666666,45
AFG,IRN,-0.5530973451327433,19841231,4,-0.25263157894736843,339,4.961209124752408,34.44812736842105,33.06436105263158,65.70308736842105,58.146418947368424,95
AFG,IRQ,-10.0,19840328,4,-10.0,18,4.51127819548872,33.00668,44.8,59.27332,38.2,5
AFG,ISR,8.0,19840120,1,8.0,10,8.22942643391521,35.0,35.0,55.0,55.0,3
AFG,ITA,0.9076923076923078,19840817,3,0.7999999999999999,13,6.04541450296736,33.0,39.211099999999995,65.0,30.144433333333335,3
AFG,JPN,-0.24615384615384622,19840815,4,-0.6749999999999999,26,5.407106084319123,34.843975,34.9464625,94.685525,121.55453750000001,8
AFG,KHM,-1.2285714285714284,19841211,3,-1.3142857142857143,28,6.526218092514652,32.59762857142857,24.740485714285715,67.34285714285714,84.48571428571428,7
AFG,LAO,-0.15384615384615385,19841228,3,0.3999999999999999,13,3.9459762463651353,33.0,21.75,65.0,95.0,4
AFG,MEX,2.8,19841031,1,2.8,20,3.1391077277153254,24.0,18.312725,56.5,-94.8264,4
AFG,MYS,3.4,19840327,1,3.4,2,8.04597701149425,2.5,2.5,112.5,112.5,1
AFG,NIC,2.8,19841031,1,2.8,20,3.1391077277153254,24.0,13.75,56.5,-37.25,4
AFG,NZL,-2.2666666666666666,19840313,3,-2.2666666666666666,12,8.2051282051282,33.0,-41.3,65.0,174.783,3
AFG,PAK,-1.6626519756838907,19841228,4,-1.515983026874116,2632,3.17416883179092,32.37635841584159,31.653490381895335,63.996736478076386,65.83333309759547,707
AFG,PER,5.094117647058823,19841123,1,4.84,17,4.9941584167701665,33.80824,47.904,67.98798000000001,63.67556,5
AFG,POL,-0.24406779661016947,19841225,4,0.3578947368421052,59,5.198275671672346,37.94291052631579,52.64058421052632,58.24263684210527,26.038484210526317,19
AFG,PRK,2.5,19840731,1,2.5749999999999997,27,5.709033613445378,33.75835,29.959024999999997,67.09165,90.71792500000001,4
AFG,RUS,-3.9480842911877394,19841231,4,-3.8441489361702126,1566,3.1388141686483984,38.58362269503546,52.05296613475177,66.27539420744681,72.73777794858157,564
AFG,SAS,-10.0,19841017,4,-10.0,5,4.69387755102041,31.55835,34.5167,73.19165000000001,69.1833,2
AFG,SAU,0.5470588235294117,19841025,4,1.6,34,4.028457774495654,36.360284615384614,30.219815384615384,71.23202307692307,51.41712538461539,13
AFG,SVK,5.520833333333333,19840910,1,5.225,24,3.8553733915901702,37.675025,45.1292,55.71665,31.920825,8
AFG,SWE,2.6,19840707,1,2.6,6,0.896860986547085,42.0,62.0,76.66666666666667,15.0,3
AFG,TUN,-5.517142857142857,19840925,4,-3.15,35,3.845852282748229,36.04836,35.074419999999996,72.25665000000001,70.74045,10
AFG,TUR,-3.0,19841122,4,-4.4,8,4.680878496853204,34.2,37.8,59.0,41.0,5
AFG,USA,0.20513595166163134,19841231,4,0.10103092783505153,331,4.352946212275923,35.48485154639175,37.427126804123716,52.430551546391754,-25.718429896907217,97
AFG,VNM,4.995348837209303,19841222,3,5.034782608695652,43,4.013558457000167,30.78242173913043,22.548404347826086,78.57048695652175,102.97140434782608,23
AFG,ZAF,-6.0625,19841125,4,-5.375,24,4.245536806065055,21.544537499999997,21.4674125,44.8991125,45.0137125,8
AFR,AFG,1.9000000000000001,19841011,1,1.8999999999999997,7,4.33526011560694,32.0,27.0,53.0,49.666666666666664,3
AFR,AFR,0.8334178820545339,19841231,4,0.3269487750556793,1577,4.640307405086359,-19.14098091314031,-20.126755300668155,20.669992155902,21.36991071714922,449
AFR,AGO,3.591653493518811,19841231,4,3.172824919441461,3163,4.685758526717688,-19.550298210526318,-11.002096734693877,18.30444902255639,12.700138711063373,931
AFR,ALB,2.8,19841208,1,2.8,4,2.22222222222222,36.7631,41.0,3.05056,20.0,1
AFR,ARG,0.5333333333333332,19840224,3,-0.6000000000000001,3,4.14073137521883,-26.7363,-30.7521,-21.376599999999996,-61.9779,2
AFR,ATG,3.0,19840919,1,3.0,2,5.88235294117647,46.0,35.525,105.0,-31.9,2
AFR,AUS,3.236,19841116,3,3.585714285714286,50,3.4201315106268972,-13.3402,-19.730935714285714,48.69486428571429,103.29178571428572,14
AFR,AUT,1.2125,19840608,3,1.1714285714285713,24,3.985674409456823,-27.295985714285713,37.25205714285715,25.463557142857145,15.456157142857142,7
AFR,BDI,2.3150943396226413,19841213,2,2.03125,53,4.713253021402419,-0.553096875,0.36244624999999986,25.06555,22.380870625,16
AFR,BEL,2.606896551724138,19840615,1,2.8588235294117648,58,4.277396008091193,-2.9269235294117646,33.0968,18.55997411764706,7.433617823529411,17
AFR,BEN,1.9,19840217,1,1.9,4,4.8780487804878,17.0,12.75,-4.0,5.125,2
AFR,BFA,2.184090909090909,19841206,1,2.2375,44,6.127943745600524,8.7650375,8.342575,12.18441,6.6188199999999995,8
AFR,BGR,-9.5,19840203,4,-9.5,9,2.56410256410256,-20.155,-20.155,34.7317,34.7317,1
AFR,BLZ,-0.4,19840416,1,-0.4000000000000001,7,4.71264367816092,-23.04443333333333,-4.151633333333332,16.8742,-14.032366666666666,3
AFR,BRA,-3.2,19841212,3,-1.25,25,5.96438096951791,-5.09615,-5.09615,-16.383725,-16.383725,4
AFR,BWA,2.078723404255319,19841222,4,1.797826086956522,235,3.7105559759958275,-24.102863043478262,-20.425704347826088,22.35572608695652,22.419995652173913,46
AFR,CAF,7.0,19840407,1,7.0,11,6.851851851851852,4.666666666666667,4.666666666666667,14.0,14.0,3
AFR,CAN,0.76,19841220,3,0.7,20,5.934517695277486,5.6062625,22.1479375,-17.41395,-41.65145,8
AFR,CHE,2.2680851063829786,19840622,1,2.305263157894737,47,4.988021084080591,-20.164826315789476,35.07858947368421,23.154763157894735,8.309444368421053,19
AFR,CHL,2.8,19840404,1,2.8,9,0.0,-26.2424,-30.0,28.1512,-71.0,1
AFR,CHN,2.2,19841125,1,2.2299999999999995,25,6.258674285866576,19.207834,24.082617,57.725429999999996,68.82043,10
AFR,CIV,1.9,19840418,1,1.9,20,4.583072160422319,19.5,7.75,17.041675,-4.7291625,8
AFR,CMR,1.8205128205128205,19841209,1,1.6666666666666667,39,3.06106790620065,12.898096666666667,10.538884999999999,1.279675,8.713904999999999,6
AFR,COD,2.4814814814814814,19841106,4,3.0090909090909093,135,4.967318811306257,-0.8069740909090907,-8.352424090909091,14.514786363636365,15.287518181818182,22
AFR,COG,1.9209302325581394,19841213,1,1.8999999999999997,43,3.56315929438153,6.25,6.25,6.0,6.0,6
AFR,COL,1.0,19840618,1,1.0,4,4.51127819548872,-29.0,16.0,24.0,-91.0,2
AFR,COM,3.4,19840613,1,3.4,9,5.80645161290323,-1.28333,-1.28333,36.8167,36.8167,1
AFR,CPV,3.1569148936170213,19841206,3,3.2426470588235294,188,3.9055166523533074,-7.2575916176470585,2.9955485294117645,1.3680323529411762,-9.308662205882353,68
AFR,CUB,-0.39343434343434347,19841210,4,-0.8919642857142858,396,4.89632154950816,-9.3656925,13.465589017857143,-3.4220095267857147,-54.73237470535714,112
AFR,CYP,7.0,19840723,2,7.0,9,3.75586854460094,34.9167,34.9167,33.6292,33.6292,1
AFR,CZE,1.0,19840409,1,1.0,5,5.47945205479452,50.0833,50.0833,14.4667,14.4667,1
AFR,DEU,2.4051020408163266,19841219,4,1.8975000000000002,98,4.800695453140587,-13.255315,28.298402499999998,19.0062525,8.428284999999999,40
AFR,DJI,3.5,19841106,1,3.6266666666666665,71,4.401316536147996,10.38888,5.833333333333333,16.955546666666667,19.333333333333332,15
AFR,DZA,3.493220338983051,19841213,1,4.609090909090909,59,5.877067333340085,22.16028181818182,24.07175454545455,1.4591418181818183,0.6501527272727272,11
AFR,EGY,3.215568862275449,19841218,4,2.742857142857143,167,4.614741521467962,11.113443928571428,18.780684642857143,18.395692857142855,20.679921428571426,28
AFR,ERI,1.8999999999999997,19840624,1,1.9,9,0.0,15.0,15.0,39.0,39.0,1
AFR,ESP,6.357446808510638,19841231,2,5.088888888888889,47,4.813647588571948,26.346355555555554,27.620433333333335,-5.5677522222222215,1.4655855555555555,9
AFR,ETH,2.1135211267605634,19841231,3,2.495890410958904,355,5.1327272118797875,10.14552890410959,13.017256986301371,17.970631506849315,21.27618675342466,73
AFR,EUR,1.9311557788944724,19841231,4,2.061224489795918,199,5.167432016946603,-15.783442857142857,-6.6319,17.42244081632653,10.66097481632653,49
AFR,FRA,1.3202020202020202,19841215,4,1.5875000000000001,198,5.540033834305658,14.690685208333333,38.448393333333335,10.254609583333332,4.6785604166666666,48
AFR,GAB,1.5999999999999999,19840503,1,1.45,18,2.4460550075304175,4.9462515,1.675834,-2.1311,4.782349999999999,4
AFR,GBR,0.6680958385876418,19841231,4,0.36117216117216117,793,4.672454688013295,-2.86655541025641,33.74518373626374,15.438066388278388,5.27346098901099,273
AFR,GHA,3.0561403508771927,19841205,3,2.55,57,4.436602263673994,10.408503999999999,6.958667,1.3592298999999999,-3.8170601,10
AFR,GIN,0.6828571428571428,19841231,4,1.06,70,4.658996975123605,15.909333,17.542757,-0.3729699999999996,-8.7489785,20
AFR,GMB,-0.8000000000000002,19841205,3,-0.8,12,5.432032590051454,14.613275,14.979949999999999,12.855625,-7.28605,4
AFR,GRC,-5.0,19840515,4,-5.0,9,1.42857142857143,1.0,1.0,38.0,38.0,1
AFR,HUN,2.3499999999999996,19841104,1,2.3499999999999996,4,7.57575757575758,28.016665,28.016665,29.35,29.35,2
AFR,IDN,-0.4000000000000001,19840708,1,-0.4,3,8.8379705400982,-33.5667,-6.17444,19.256,106.829,1
AFR,IND,2.8,19841031,1,2.7999999999999994,17,4.3281720282441265,32.076166666666666,35.48563333333333,25.799000000000003,-25.6187,3
AFR,IRL,0.9142857142857143,19841015,1,1.1333333333333333,7,8.19649249791447,26.78493333333334,53.1111,14.645766666666667,6.016666666666667,3
AFR,IRN,2.3615384615384616,19840814,1,2.3000000000000003,39,2.33100233100233,15.8212,20.03833333333333,28.644066666666664,23.17401666666667,6
AFR,ISR,-0.4,19841221,4,-0.01971830985915499,295,4.633942183855908,9.88896943661972,26.836121267605634,24.533600464788734,27.015388732394367,71
AFR,ITA,0.31349206349206343,19841225,4,0.6020833333333333,126,4.679789027328691,-13.732695833333333,25.325325000000003,21.64203125,14.826396458333333,48
AFR,JOR,4.303448275862069,19840822,1,3.8857142857142857,29,4.044020769502694,24.7,27.12142857142857,17.480942857142857,24.971414285714285,7
AFR,JPN,3.731521739130435,19841102,2,3.353846153846154,92,4.313460040362455,19.727646153846155,23.804569230769232,85.25592307692308,75.48669230769231,13
AFR,KEN,2.1586021505376345,19841206,4,1.4655172413793103,186,4.866288159424184,1.214082379310345,1.773386172413793,33.98524827586207,30.73853448275862,29
AFR,KHM,2.3499999999999996,19840703,1,2.3499999999999996,18,5.50930652634886,21.9739,28.972775,104.747,109.6565,4
AFR,LBR,0.03260869565217387,19840924,4,-0.17142857142857132,92,6.4476350230052235,-1.0403192857142858,6.0390878571428575,-1.3173285714285714,-9.151807142857143,14
AFR,LBY,0.9142857142857141,19841219,4,-0.3333333333333333,91,5.408009227180178,25.467990476190476,23.493219047619046,-1.6813319047619053,9.279219047619048,21
AFR,LKA,0.18571428571428555,19841203,3,-0.10000000000000024,7,1.54308487521614,-29.0,9.23742,24.0,79.94236666666667,3
AFR,LSO,1.6541795665634673,19841227,4,1.1584415584415584,323,5.15911129780942,-24.89648181818182,-26.653590909090912,25.789023376623376,26.031079220779223,77
AFR,MAR,1.9849999999999999,19841212,3,2.066666666666667,140,4.3206509894774845,24.856790416666666,24.64845708333333,-3.5790225,-4.3290225,24
AFR,MCO,2.7999999999999994,19841102,1,2.8,3,11.5530303030303,-29.0,-29.0,24.0,24.0,1
AFR,MDG,-3.717391304347826,19841113,4,-2.4285714285714284,46,4.049970831894307,20.46665714285714,-14.938342857142857,15.638094285714285,40.94037142857143,7
AFR,MEA,1.0,19840725,1,1.0,17,0.60483870967742,16.0,8.758,-2.5,-5.69325,2
AFR,MEX,1.736363636363636,19840621,1,1.45,22,4.12980241769081,4.5,23.5,-36.5,-88.5,4
AFR,MLI,1.5774193548387097,19841221,4,0.8374999999999999,93,5.538560386400105,10.1789875,8.1162625,8.597205,3.14553,16
AFR,MOZ,3.5301209677419356,19841231,4,3.484885496183206,2480,5.012896012722339,-23.543692259541984,-20.845224213740458,23.997989709923665,28.23882036641221,655
AFR,MRT,0.9307692307692308,19841206,3,1.2,26,3.8661623814429,25.5,18.725425,14.875,-10.9194125,8
AFR,MUS,3.5454545454545454,19840813,1,3.3333333333333335,11,4.508768068090103,8.572233333333333,-0.09443333333333352,19.849999999999998,15.183333333333332,3
AFR,MWI,2.024285714285714,19840923,2,2.6666666666666665,70,7.386911684151205,-19.256600000000002,-14.81878888888889,27.41346111111111,29.184688888888886,18
AFR,NAM,0.9394313304721029,19841231,4,0.7612403100775194,1864,4.669142748211522,-19.981191015503875,-17.376796306201552,18.60984523255814,13.000206976744185,516
AFR,NER,1.1099999999999999,19841206,3,1.8375,30,5.083703628227494,13.84375,16.21875,3.875,-4.625,8
AFR,NGA,-1.056934306569343,19841231,4,-0.5113207547169811,274,4.967695604006669,7.421890188679246,7.7420245283018865,5.820903754716982,3.916759056603774,53
AFR,NIC,-10.0,19840125,4,-10.0,10,4.25531914893617,21.5,12.1508,-80.0,-86.2683,2
AFR,NLD,1.6083333333333334,19841128,1,1.5333333333333332,24,4.734216907823227,10.852583333333335,24.25276666666667,2.614311666666667,-0.39425499999999997,6
AFR,NOR,0.38947368421052636,19841209,3,0.5066666666666666,38,10.068003332929633,-22.969753333333337,17.866086666666664,19.22822,12.199006666666666,15
AFR,NZL,-1.8342857142857139,19840907,4,-0.33999999999999986,70,7.060578247820066,-17.73,-24.889999999999997,60.0783,120.13489999999999,10
AFR,PAK,-0.4000000000000001,19841231,1,-0.4,3,5.32786885245902,-25.7069,30.1366,28.2294,70.1689,1
AFR,PAN,0.5,19840618,1,0.5,8,4.51127819548872,-29.0,-10.0,24.0,-28.0,4
AFR,PER,-1.2,19841021,3,-0.9888888888888889,58,3.4468663621222024,-8.358963333333334,-8.82193,6.71497,17.94274777777778,9
AFR,PLW,1.4702127659574467,19841005,3,2.2,47,5.55529000008955,-28.66518888888889,-20.08741111111111,25.79856666666667,24.950422222222223,9
AFR,POL,1.0,19841210,1,1.0,4,13.4715025906736,-29.0,15.45835,24.0,17.375,2
AFR,PRK,2.9499999999999997,19840516,1,2.95,18,5.20458265139116,4.851349999999998,4.851349999999998,76.61914999999999,76.61914999999999,2
AFR,PRT,1.9626050420168069,19841022,4,1.6175000000000002,238,4.882165151114625,-10.648349499999998,17.398668,12.397929825,2.1372965749999997,80
AFR,PSE,3.4,19841221,1,3.4499999999999997,59,5.1669825659634006,19.834999999999997,21.636341666666667,18.990225,21.209416666666666,12
AFR,RUS,0.19313725490196082,19841218,4,-0.35609756097560974,102,4.576987501971371,8.918175853658537,44.240098536585364,33.68632926829268,64.05124390243903,41
AFR,RWA,3.6341463414634148,19841208,1,3.2857142857142856,41,4.47226605981604,3.660555714285714,-1.1719442857142857,22.051428571428573,19.008657142857142,7
AFR,SDN,1.75625,19841206,3,2.0833333333333335,64,5.764505492937506,14.880983333333333,11.692733333333335,22.411575,25.45104166666667,12
AFR,SEA,0.6,19841210,3,0.040000000000000036,6,11.098087615088321,-16.30558,-16.30558,46.400400000000005,46.400400000000005,5
AFR,SEN,2.676388888888889,19841229,4,1.95,144,4.626521865915898,18.641369,14.973471499999999,5.321246749999999,-3.5310832500000005,40
AFR,SLE,4.470588235294118,19841113,2,4.5,17,2.64026402640264,21.6272925,8.6272925,15.821950000000001,-9.678049999999999,4
AFR,SOM,0.17297297297297293,19841119,4,1.2642857142857145,74,4.307992673496345,7.941701428571428,4.863354285714286,7.667857142857143,35.587228571428575,14
AFR,SWE,2.1842105263157894,19840820,1,2.1142857142857143,19,3.225719803138659,8.857128571428571,57.19998571428572,21.45,15.164285714285715,7
AFR,SWZ,1.747494033412888,19841228,4,1.7695238095238097,419,3.8007108204487037,-24.710994285714285,-24.826052380952383,27.40265523809524,28.954272380952382,105
AFR,SYC,2.8,19840414,1,2.8,1,6.76328502415459,-4.5833,-4.5833,55.6667,55.6667,1
AFR,SYR,1.9,19840809,1,1.8999999999999997,8,3.0,60.0,42.581266666666664,100.0,57.006466666666675,3
AFR,TCD,3.2529100529100528,19841224,3,2.914705882352941,189,4.7552704456715205,10.662667352941176,11.906344705882352,19.349063529411765,15.658787058823531,34
AFR,TGO,2.8245901639344257,19841015,1,3.325,61,2.9251957832996864,10.201371250000001,8.8602425,-0.63356375,3.02265375,16
AFR,THA,7.0,19840521,1,7.0,19,3.5483870967741953,-12.85345,6.875,14.1147,50.2585,2
AFR,TUN,3.8027272727272727,19841218,3,3.6333333333333337,110,4.681821284356815,19.37173333333333,27.341966666666664,11.76035,9.359561111111113,18
AFR,TUR,1.9000000000000001,19840723,1,1.8999999999999997,9,3.75586854460094,34.9167,36.2778,33.6292,34.08613333333333,3
AFR,TZA,1.7575842696629216,19841229,4,1.8758064516129032,356,5.356142207368537,-6.189419193548387,-3.0915933870967742,26.892395161290324,30.79606612903226,62
AFR,UGA,1.1698924731182796,19841211,4,0.7666666666666666,93,5.586275373676769,5.660308333333333,3.5686416666666667,27.56812777777778,16.975533333333335,18
AFR,USA,0.9035256410256409,19841231,4,1.0918032786885246,1248,5.724987293234643,-6.171427540983606,19.096153169398907,1.4964762814207648,-42.79451529234973,366
AFR,VAT,2.0384615384615383,19840620,1,1.9,13,5.050457901503765,-26.670125,25.2316,27.081375,16.507325,4
AFR,VEN,1.0,19840618,1,1.0,4,4.51127819548872,-29.0,6.5,24.0,-76.0,2
AFR,VNM,9.0,19840226,2,9.0,2,4.55616653574234,16.0,16.0,106.0,106.0,1
AFR,WST,2.7999999999999994,19840619,1,2.8,6,4.8780487804878,-25.7069,-25.7069,28.2294,28.2294,1
AFR,ZAF,0.19822817631806394,19841231,4,0.07367773677736776,2314,4.458057148638108,-21.203676654366543,-21.958616211562116,21.536238200492004,22.100751868388684,813
AFR,ZMB,2.604577968526466,19841219,4,2.3157232704402513,699,4.967541259836619,-13.57160465408805,-12.958461509433961,16.631621383647797,21.376642767295596,159
AFR,ZWE,1.0815618221258134,19841221,4,0.32261904761904764,461,4.45079942585356,-17.99374011904762,-14.599556428571429,22.9814325,23.96532654761905,84
AGO,AFG,1.9,19841031,1,1.9,20,3.1391077277153254,5.562725,24.0,-43.0764,56.5,4
AGO,AFR,1.013011006289308,19841231,4,0.43720608575380365,2544,4.56562626867378,-12.960317966804979,-21.416369515905945,15.123713015214383,21.341363720608573,723
AGO,AGO,-0.18368421052631587,19841226,4,-0.5582089552238806,760,4.0049222795476735,-7.791178159203979,-6.3673305970149245,12.942633363184079,12.675311621890547,201
AGO,BEN,1.8999999999999997,19840617,1,1.9,9,4.13793103448276,16.0,16.0,8.0,8.0,2
AGO,BGR,0.2475409836065573,19841122,4,0.35882352941176465,122,4.899800285043793,-0.6307273529411759,29.383897352941176,11.165496176470588,16.568438235294117,34
AGO,BRA,4.15,19841122,2,4.15,10,3.162104736907885,-9.1761775,-9.7095825,14.661850000000001,-37.9414,4
AGO,BWA,3.714814814814815,19840914,4,2.466666666666667,54,3.5073068645924805,-9.968195333333334,-13.374446666666667,9.357493333333334,13.538886666666667,15
AGO,CHE,1.9,19840426,1,1.9,2,4.71014492753623,-8.7672,-8.7672,17.9957,17.9957,1
AGO,CHN,3.9021978021978025,19841209,1,4.313793103448275,91,4.616825044088222,-0.7847679310344826,15.255885862068965,32.130124137931034,66.94899310344827,29
AGO,CIV,2.8,19841206,1,2.8,2,1.2987012987013,-12.5,8.0,18.5,-5.0,1
AGO,COD,-1.78,19840703,3,-0.4000000000000001,15,3.1159275757374334,-15.485643333333334,-15.605133333333335,16.834016666666667,25.020583333333335,6
AGO,COG,3.052,19840123,1,2.966666666666667,25,7.534246575342469,-12.5,-12.5,18.5,18.5,3
AGO,COL,-4.435294117647059,19840622,4,-1.3,17,3.29333317138936,-2.155556666666667,21.36945,12.8889,-55.02222166666667,6
AGO,CPV,2.761111111111111,19841026,4,3.4799999999999995,72,4.406235561948707,-6.9044095,8.918800000000001,13.178155,-12.88792,20
AGO,CUB,-0.36759465478841874,19841222,4,-0.3708185053380783,898,4.63220233598085,-3.7454535587188613,12.113729537366549,1.9623622064056938,-48.06086665480427,281
AGO,CZE,1.8424999999999998,19841213,4,1.2769230769230768,40,3.83971680756037,-1.8053861538461535,30.182556923076923,16.05033076923077,16.111707692307693,13
AGO,DEU,2.3771428571428572,19841117,2,2.8153846153846156,35,5.07402214608373,-5.527046923076923,31.519108461538465,15.27236923076923,10.463079461538463,13
AGO,DZA,1.8999999999999997,19841111,1,1.9,9,1.53846153846154,8.0,50.0833,38.0,14.4667,1
AGO,EGY,4.819318181818182,19840910,1,5.061538461538461,88,4.918335380233644,-3.4437161538461534,7.921923846153846,10.664676923076923,14.400246153846155,13
AGO,ESP,3.5132352941176466,19841127,2,3.8076923076923075,68,5.287163505897472,-2.7212815384615388,25.135653846153847,14.097597692307694,2.8017007692307696,13
AGO,ETH,2.35,19841031,1,2.3499999999999996,40,3.1391077277153254,5.562725,-2.25,-43.0764,28.25,8
AGO,FRA,1.9964285714285714,19840911,1,1.9,28,1.646236215877511,-0.06166999999999945,38.86664285714286,13.457600000000001,3.0285699999999998,7
AGO,GBR,-0.9027272727272728,19841025,4,0.12258064516129029,110,5.143425344795017,1.0501822580645161,34.281909999999996,14.08334835483871,6.858161096774194,31
AGO,GNB,2.26,19840815,1,2.275,25,4.652233094199425,-12.741325,9.9625,17.3973,-13.645825,4
AGO,HUN,3.11875,19840918,1,2.6,16,5.952380952380952,-2.5833333333333335,47.166666666666664,18.75,19.694433333333333,6
AGO,ITA,-6.4,19841106,4,-6.666666666666667,25,3.2756032911538333,-2.8783833333333337,30.394433333333335,19.906705,14.519416666666666,6
AGO,KEN,3.5,19841214,1,3.5,4,13.2530120481928,-12.5,-5.75,18.5,28.25,2
AGO,KHM,5.5600000000000005,19840619,1,5.933333333333334,20,5.283224400871453,-4.483333333333333,-4.483333333333333,47.30566666666667,47.30566666666667,3
AGO,LAO,1.9,19841031,1,1.9,20,3.1391077277153254,5.562725,13.0,-43.0764,71.5,4
AGO,LSO,2.35,19840706,1,2.3499999999999996,20,7.46606334841629,-12.5,-21.506,18.5,27.2534,8
AGO,MAR,-10.0,19841121,4,-10.0,4,3.50584307178631,-12.5,32.0,18.5,-5.0,1
AGO,MEX,2.35,19841031,1,2.3499999999999996,40,3.1391077277153254,5.562725,18.312725,-43.0764,-94.8264,8
AGO,MOZ,2.878660049627791,19841228,4,1.9280898876404493,403,5.3599951264227546,-10.803218876404495,-12.420245730337077,16.14845202247191,25.475519438202248,89
AGO,MWI,1.927272727272727,19840914,1,2.05,33,6.45851447407535,-12.638010833333333,-14.409725,19.106591666666667,28.148608333333332,12
AGO,NAM,0.35443645083932857,19841217,4,0.3336283185840708,417,4.650413025561812,-10.395598849557521,-15.79064592920354,13.694424513274337,13.689223893805309,113
AGO,NGA,0.4,19840227,1,0.4,9,3.40136054421769,-8.83833,0.5808350000000004,13.2344,10.6172,2
AGO,NIC,2.35,19841031,1,2.3499999999999996,40,3.1391077277153254,5.562725,13.75,-43.0764,-37.25,8
AGO,PER,-4.0,19840314,3,-4.0,6,5.4841827144731745,-14.700065,-13.0554725,20.745375,16.983150000000002,4
AGO,PHL,-1.625,19840426,3,-0.5,8,5.094798491165375,-8.7672,13.5944,17.9957,121.765,2
AGO,PLW,0.7777777777777778,19841004,3,3.6666666666666665,9,5.977756891048027,-12.5,-31.11113333333333,18.5,22.198433333333337,3
AGO,POL,3.9347826086956523,19840413,2,4.025,92,5.2592703761811554,8.5910645,20.941814,16.29651,17.38635,20
AGO,PRK,1.1764705882352942,19841029,1,-0.5,17,5.241532459576662,-12.299975,26.875,16.1,99.875,4
AGO,PRT,-0.5886446886446887,19841206,4,-0.3414893617021277,273,3.972411444061071,-1.6580054255319143,25.455600319148935,9.763745,-10.50515914893617,94
AGO,RUS,-0.8089887640449438,19841107,4,-0.5266666666666666,89,4.878135881550991,0.9009103333333337,44.824221333333334,18.391296666666666,65.98840333333334,30
AGO,SEA,1.0,19840630,1,1.0,2,6.98644421272158,-12.5,-12.5,18.5,18.5,1
AGO,SOM,1.9,19840204,1,1.9,4,3.59712230215827,-8.83833,0.5808350000000004,13.2344,31.1172,2
AGO,STP,3.6859375,19840815,2,4.209090909090909,64,3.249825205565385,-12.254875454545454,-0.6262116363636363,17.620327272727273,4.962217272727273,11
