Actor1CountryCode,Actor2CountryCode,Actor1CountryCode,Actor2CountryCode,AlternateGoldsteinScale,SQLDATE,QuadClass,GoldsteinScale,NumArticles,AvgTone,Actor1Geo_Lat,Actor2Geo_Lat,Actor1Geo_Long,Actor2Geo_Long,NumberOfRowsBetweenCountries
ABW,ABW,ABW,ABW,5.0307692307692315,19870901,1,4.14,13,5.640612409347292,17.60668,17.60668,-75.4,-75.4,5
ABW,CRB,ABW,CRB,6.4,19871129,2,6.4,9,3.48837209302326,9.0,9.0,-80.0,-80.0,1
ABW,HTI,ABW,HTI,1.9,19871211,1,1.9,2,4.73684210526316,12.5,18.5392,-69.9667,-72.335,1
ABW,NLD,ABW,NLD,2.139130434782609,19870618,3,2.1,23,7.449516730179127,12.505566666666667,19.0763,-69.9889,-56.87056666666666,6
ABW,USA,ABW,USA,6.090909090909091,19870618,2,6.2,11,11.7647058823529,17.61336,32.0,-75.42663999999999,-90.8,5
ABW,VEN,ABW,VEN,1.4096774193548387,19870220,4,1.3571428571428572,31,4.15605899476867,15.785714285714286,8.215885714285715,-48.58811428571429,-59.6012,7
AFG,AFG,AFG,AFG,-1.056240095087163,19871231,4,-0.6992063492063493,5048,4.0473639880247125,30.920961305916304,31.028852503607503,58.295112489177484,58.371281753246755,1386
AFG,AFR,AFG,AFR,8.0,19870220,1,8.0,9,6.510416666666665,-12.85345,-12.85345,14.1147,14.1147,2
AFG,AGO,AFG,AGO,1.1324675324675324,19871205,3,0.672,77,5.761139583597222,26.5697512,-0.8553319999999996,33.699012,27.093760000000003,25
AFG,AUS,AFG,AUS,-0.31250000000000017,19871227,3,0.005882352941176554,64,3.1019846835989124,22.2,-13.34705882352941,67.54709411764706,109.46390000000001,17
AFG,AUT,AFG,AUT,1.795,19871223,3,2.1714285714285713,40,5.430143001835678,33.333064285714286,41.271414285714286,55.48625,25.066650000000003,14
AFG,BEL,AFG,BEL,3.5714285714285716,19871211,3,5.571428571428571,35,6.4731364386355015,33.0,45.73807142857142,65.0,21.666664285714287,7
AFG,BGD,AFG,BGD,0.1947368421052631,19870913,4,0.5222222222222221,38,3.2114256429543167,27.11441111111111,24.7466,68.52596666666666,73.1973,9
AFG,BGR,AFG,BGR,2.0846153846153848,19871109,1,2.227272727272727,39,3.63726624131684,36.87274545454545,44.27424545454546,59.016645454545454,27.56969090909091,11
AFG,BHR,AFG,BHR,2.8,19871109,1,2.8,9,5.97014925373134,34.5167,26.0,69.1833,50.55,1
AFG,CAN,AFG,CAN,1.5454545454545454,19871209,3,0.7857142857142857,22,0.745055473972173,40.83811428571429,46.48097142857143,3.1380857142857144,-39.51667142857143,7
AFG,CHE,AFG,CHE,3.3426470588235295,19871215,4,3.6611764705882353,340,4.099509944102641,31.210862352941177,35.07553294117647,52.55149211764706,36.33217105882353,85
AFG,CHL,AFG,CHL,1.0,19870201,1,1.0,5,7.407407407407409,-9.0,-30.0,-25.666666666666668,-71.0,3
AFG,CHN,AFG,CHN,-2.2,19871229,4,-1.468181818181818,52,5.3503167087759405,29.772336363636363,31.41029545454545,69.05647272727273,90.6698590909091,22
AFG,CUB,AFG,CUB,3.2222222222222223,19871016,4,2.5,9,7.2687605839235605,33.0,21.5,65.0,-80.0,4
AFG,CZE,AFG,CZE,3.9515151515151516,19871019,1,3.6285714285714286,33,8.779471795866383,38.34406428571429,47.15118571428572,62.970221428571435,32.65715,14
AFG,DEU,AFG,DEU,3.75,19871117,2,3.725,28,4.57988829745349,38.51806666666666,44.595841666666665,60.193041666666666,41.20971083333333,12
AFG,EGY,AFG,EGY,1.9,19870227,1,1.9,2,3.57833655705996,33.0,35.0,65.0,38.0,1
AFG,ETH,AFG,ETH,3.0999999999999996,19871205,1,3.2,24,9.191086256708534,33.0,8.0,65.0,38.0,4
AFG,EUR,AFG,EUR,1.3090909090909089,19871218,1,1.7999999999999998,11,5.814856394424172,33.0,42.166650000000004,65.0,32.166665,4
AFG,FIN,AFG,FIN,2.35,19870606,2,1.6857142857142857,12,7.063956186763207,37.31557142857143,51.58065714285715,60.47154285714286,41.20005714285714,7
AFG,FRA,AFG,FRA,-2.908333333333333,19871224,4,-3.143333333333333,96,3.6085708812789443,34.79073,41.38314333333334,57.48202666666667,15.980289999999998,30
AFG,GBR,AFG,GBR,-0.08507462686567174,19871125,4,0.90625,134,4.757564670424319,32.751871875,41.711003125,51.2877176875,5.830437406249999,32
