Actor1CountryCode,Actor2CountryCode,Actor1CountryCode,Actor2CountryCode,AlternateGoldsteinScale,SQLDATE,Material Cooperation,Verbal Cooperation,Verbal Conflict,Material Conflict,GoldsteinScale,NumArticles,AvgTone,Actor1Geo_Lat,Actor2Geo_Lat,Actor1Geo_Long,Actor2Geo_Long,NumberOfRowsBetweenCountries
ABW,COL,ABW,COL,-1.1,19880514,0.0,0.25,0.0,0.75,-3.05,18,2.54777070063694,10.9478475,6.29139,-71.35905,-75.5361,4
ABW,CUB,ABW,CUB,2.8,19880524,0.0,1.0,0.0,0.0,2.8,4,0.865800865800866,12.5,21.5,-69.9667,-80.0,1
ABW,NLD,ABW,NLD,3.0357142857142856,19880106,0.0,1.0,0.0,0.0,3.4,14,3.03885236102809,12.45,12.35,-69.72336,-69.23668,5
ABW,PAN,ABW,PAN,2.8,19880524,0.0,1.0,0.0,0.0,2.8,19,2.632722525377508,11.80668,8.458278,-72.0,-79.10722000000001,5
ABW,USA,ABW,USA,-0.4,19880527,0.0,0.75,0.0,0.25,0.1499999999999999,15,2.720816572408845,21.3437625,24.477811250000002,-63.4813125,-81.8288625,8
AFG,AFG,AFG,AFG,0.10480969281605677,19881231,0.12277730736663844,0.5258255715495342,0.1143099068585944,0.23708721422523285,0.013463166807790009,8171,4.116455977680978,32.142288653683316,32.10919580863675,59.01620392591024,59.75505367061812,2362
AFG,AFR,AFG,AFR,1.318888888888889,19881215,0.0,1.0,0.0,0.0,1.5799999999999998,90,5.46870417906389,24.2,18.652873333333332,47.666666666666664,41.501960000000004,15
AFG,AGO,AFG,AGO,1.0,19880725,0.0,0.6,0.4,0.0,1.2399999999999998,9,9.299998097387101,33.0,-12.5,65.0,18.5,5
AFG,ARM,AFG,ARM,5.320754716981132,19881123,0.07692307692307693,0.9230769230769231,0.0,0.0,4.9692307692307685,53,5.704576026351759,35.85386153846154,39.156415384615386,60.77690769230769,48.7205076923077,13
AFG,AUS,AFG,AUS,3.4,19881130,0.0,1.0,0.0,0.0,3.4,19,1.8292682926829251,10.50835,-4.870825,67.84165,83.79582500000001,4
AFG,AUT,AFG,AUT,5.95,19880413,0.3333333333333333,0.6666666666666666,0.0,0.0,4.6000000000000005,4,8.668525594684846,41.5952,50.1396,58.66073333333333,21.427400000000002,3
AFG,AZE,AFG,AZE,2.9375,19880130,0.3333333333333333,0.6666666666666666,0.0,0.0,3.4333333333333336,8,2.9438187371745763,33.995866666666664,37.805566666666664,67.5555,54.583333333333336,3
AFG,BGD,AFG,BGD,0.24166666666666656,19881011,0.0,0.8571428571428571,0.0,0.14285714285714285,0.5857142857142856,36,3.479282622139766,28.080971428571427,25.081542857142857,62.30712857142857,68.2204,7
AFG,BGR,AFG,BGR,2.564285714285714,19880416,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,1.0,28,5.325154259492066,33.866685714285715,39.98978571428571,67.39045714285714,23.047171428571428,7
AFG,BLR,AFG,BLR,2.3499999999999996,19880229,0.0,1.0,0.0,0.0,2.5,4,2.1505376344086,34.568266666666666,36.0614,69.52533333333334,68.00126666666667,3
AFG,BLZ,AFG,BLZ,6.076923076923077,19881207,0.0,1.0,0.0,0.0,6.166666666666667,26,8.321552639906267,34.26391666666667,50.38993333333334,68.48608333333334,24.449450000000002,6
AFG,CAN,AFG,CAN,-1.3599999999999999,19880704,0.0,0.25,0.75,0.0,-1.6,10,5.005037237298513,33.0,60.0,65.0,-95.0,4
AFG,CHE,AFG,CHE,3.009703504043127,19881227,0.19516728624535315,0.6840148698884758,0.09107806691449814,0.02973977695167286,3.219516728624535,2226,4.820161289086074,32.2035092936803,37.20681282527881,55.71480282527881,31.129963475836433,538
AFG,CHN,AFG,CHN,4.463636363636364,19881231,0.25,0.75,0.0,0.0,4.9,33,5.986010788334308,35.139075,37.38115,57.06698125,91.55070625,16
