Actor1CountryCode,Actor2CountryCode,Actor1CountryCode,Actor2CountryCode,AlternateGoldsteinScale,SQLDATE,QuadClass,GoldsteinScale,NumArticles,AvgTone,Actor1Geo_Lat,Actor2Geo_Lat,Actor1Geo_Long,Actor2Geo_Long,NumberOfRowsBetweenCountries
ABW,COL,ABW,COL,-10.0,19861231,4,-10.0,1,6.66666666666667,12.5167,7.06528,-70.0333,-73.8547,1
ABW,NLD,ABW,NLD,-1.6416666666666666,19861126,4,-2.3733333333333335,96,4.896770824111147,13.298826666666667,19.174893333333333,-66.74088666666667,-45.63689333333333,15
ABW,USA,ABW,USA,2.3049999999999997,19860730,1,2.3499999999999996,20,5.62571288903373,19.098775,25.69755,-71.734125,-73.50155000000001,4
ABW,VEN,ABW,VEN,6.814814814814815,19861208,1,6.285714285714286,27,5.244122965641955,8.071428571428571,7.5,-48.669071428571435,-47.79764285714286,7
AFG,AFG,AFG,AFG,-1.4058150931068278,19861230,4,-1.1442199775533108,3061,3.6476532660542165,32.638403232323235,32.52657180695847,62.69561867901235,62.51944879461279,891
AFG,AFR,AFG,AFR,5.8,19861026,1,4.6,10,5.176097205657522,21.058619999999998,-2.2241400000000007,55.24588,42.93764,5
AFG,AGO,AFG,AGO,2.4317073170731707,19860917,4,1.1153846153846154,41,6.00706955684312,16.615015384615386,-10.538461538461538,32.26388461538461,10.538461538461538,13
AFG,AUS,AFG,AUS,-3.8,19861227,3,-1.5909090909090908,45,3.1635605838079766,24.27576363636364,-10.336363636363636,48.03332727272728,87.10763636363636,11
AFG,AUT,AFG,AUT,1.2214285714285713,19861209,1,1.2666666666666666,14,6.630527693922377,42.0,47.06666666666666,76.66666666666667,60.45556666666667,3
AFG,BEN,AFG,BEN,1.0,19860417,1,1.0,3,6.04838709677419,33.0,29.08335,65.0,10.875,2
AFG,BGD,AFG,BGD,1.707142857142857,19860831,1,1.45,14,3.6229959435966754,24.75,15.680775,48.75,52.60215,4
AFG,BGR,AFG,BGR,2.377272727272727,19861011,1,2.5,22,8.288068850728688,39.65666,41.35332,43.176660000000005,34.339999999999996,5
AFG,CAN,AFG,CAN,1.8740740740740742,19861228,4,1.8181818181818181,81,4.685356425499591,37.23970454545454,44.935731818181814,26.87620454545454,-53.871277272727276,22
AFG,CHE,AFG,CHE,4.545294117647059,19861228,4,3.8185185185185184,170,4.669502071705937,33.59074074074074,35.58352407407407,57.14039722222223,44.08167777777778,54
AFG,CHN,AFG,CHN,1.6688524590163933,19861126,3,2.8095238095238093,61,5.00559463853146,35.11466190476191,38.6082619047619,74.30123333333333,90.46890952380951,21
AFG,CUB,AFG,CUB,8.0,19860620,1,8.0,3,2.0,33.0,23.1319,65.0,-82.3642,1
AFG,CZE,AFG,CZE,4.402702702702703,19861209,1,4.578571428571428,37,2.20440136673275,36.34525,48.923785714285714,58.948800000000006,18.52264285714286,14
AFG,DEU,AFG,DEU,0.9846153846153846,19860916,3,0.6133333333333333,52,3.6944672146987707,30.934266666666666,35.031126666666665,62.84834,52.43998666666666,15
AFG,DNK,AFG,DNK,2.3,19861014,1,2.3499999999999996,9,2.7027027027027,34.5167,55.6667,69.1833,12.5833,2
AFG,DZA,AFG,DZA,7.0,19860827,1,7.0,5,2.12765957446809,28.0,28.0,3.0,3.0,1
AFG,ECU,AFG,ECU,4.0,19860731,1,4.0,18,5.45023696682464,34.5167,-2.0,69.1833,-77.5,4
AFG,EGY,AFG,EGY,2.8,19861012,1,2.8,9,7.04845814977974,33.0,27.0108,65.0,47.77145,2
AFG,ETH,AFG,ETH,5.294736842105263,19861217,1,4.8999999999999995,19,4.881396814883995,17.833333333333332,4.375,49.5,38.75,6
AFG,EUR,AFG,EUR,2.9125,19861227,3,2.6999999999999997,56,3.1318102962889047,27.82761818181818,27.82761818181818,48.046800000000005,48.046800000000005,11
AFG,FIN,AFG,FIN,2.8,19860120,1,2.8,2,8.23211875843455,34.5167,64.0,69.1833,26.0,1
AFG,FRA,AFG,FRA,3.463855421686747,19861222,4,3.8892857142857147,83,5.533472302497722,34.087539285714286,38.56458214285714,45.167205464285715,4.77429225,28
AFG,GBR,AFG,GBR,-0.6660550458715597,19861229,4,-0.4788732394366197,218,6.021425748602528,34.4968661971831,47.0934661971831,59.80535866197184,11.782596070422535,71
AFG,GEO,AFG,GEO,1.9,19861211,1,1.9,4,3.46153846153846,30.0,30.0,70.0,70.0,1
AFG,HUN,AFG,HUN,-1.5,19860919,4,-0.6666666666666666,4,6.764346764346766,37.833333333333336,47.333333333333336,49.694433333333336,19.38886666666667,3
AFG,IDN,AFG,IDN,1.0,19860917,1,1.0,4,3.77833753148615,33.0,39.316649999999996,65.0,35.366665,2
AFG,IND,AFG,IND,1.386111111111111,19861228,3,1.5612903225806452,108,4.1181209710467614,29.86117741935484,30.30477741935484,58.267458064516134,63.530270967741934,31
AFG,IRN,AFG,IRN,0.9414104882459313,19861230,4,0.7743421052631579,553,4.772565928117707,32.867919078947374,32.203134210526315,59.19939539473685,52.899346710526316,152
AFG,IRQ,AFG,IRQ,1.5799999999999998,19861230,1,1.7285714285714284,15,4.465925640624436,36.68358571428571,36.68247142857143,60.68924285714286,44.276385714285716,7
AFG,JPN,AFG,JPN,2.3636363636363638,19860924,3,-0.5,11,4.851879512073685,33.75,35.15,83.25,137.375,4
AFG,KHM,AFG,KHM,3.31259842519685,19861024,3,2.5483870967741935,127,4.909681574498546,24.8801,17.120958064516127,44.57564193548387,60.93478387096774,31
AFG,KWT,AFG,KWT,1.0909090909090908,19861228,1,1.2,11,6.221781132948647,33.90242,38.168,64.92474,68.20255999999999,5
AFG,LAO,AFG,LAO,1.0,19860417,1,1.0,3,6.04838709677419,33.0,25.5,65.0,85.0,2
AFG,LBY,AFG,LBY,-0.1,19860423,4,0.53125,60,5.470644567401062,32.485575,28.6720125,34.30295,15.086391625000001,16
AFG,MNG,AFG,MNG,7.855882352941177,19861211,2,7.685714285714285,34,4.335573795044792,29.137471428571427,28.668785714285715,75.8220857142857,62.15535714285714,7
AFG,MOZ,AFG,MOZ,7.0,19860703,1,7.0,9,5.81395348837209,33.0,-18.25,65.0,35.0,1
AFG,MYS,AFG,MYS,3.2,19860129,1,3.2,8,4.31654676258993,16.5,16.5,32.5,32.5,2
AFG,NIC,AFG,NIC,4.265384615384615,19861104,2,3.8375,26,6.545286118931691,16.5062625,18.1876,49.1312375,-16.316875,8
AFG,NLD,AFG,NLD,3.7913043478260873,19860618,1,3.7600000000000002,23,3.6263736263736277,27.61336,41.12528,55.34664,4.352448,5
AFG,NOR,AFG,NOR,-2.0,19860317,3,-1.0,8,1.61290322580645,39.75,47.5,73.75,37.5,4
AFG,NPL,AFG,NPL,-10.0,19860521,4,-10.0,1,1.70454545454545,32.6456,33.9561,64.7099,69.8797,1
