Actor1CountryCode,Actor2CountryCode,Actor1CountryCode,Actor2CountryCode,AlternateGoldsteinScale,SQLDATE,QuadClass,GoldsteinScale,NumArticles,AvgTone,Actor1Geo_Lat,Actor2Geo_Lat,Actor1Geo_Long,Actor2Geo_Long,NumberOfRowsBetweenCountries
ABW,ABW,ABW,ABW,-3.6666666666666665,19830426,4,-2.3333333333333335,6,3.676075325559863,12.5167,12.5167,-70.0333,-70.0333,3
ABW,ECU,ABW,ECU,4.0,19830510,1,4.0,5,2.32558139534884,12.5,5.25,-69.9667,-73.73335,2
ABW,NLD,ABW,NLD,2.371428571428571,19830430,1,2.55,28,4.6819882095939205,12.448516666666668,12.355366666666667,-69.68169999999999,-69.19391666666667,6
ABW,USA,ABW,USA,1.0,19831207,1,1.0,3,3.70942812982998,25.69755,38.8951,-73.50155000000001,-77.0364,2
ABW,VEN,ABW,VEN,3.0,19830312,1,3.0,6,7.23514211886305,12.5,11.4389,-69.9667,-70.6344,2
AFG,AFG,AFG,AFG,-1.9863761467889909,19831230,4,-1.7968481375358167,2180,3.9383900982836213,35.21293681948424,34.896868194842405,64.5650197277937,64.70265673352436,698
AFG,AFR,AFG,AFR,1.9,19830704,1,1.9,4,3.84615384615385,34.5167,39.0724,69.1833,-76.7902,1
AFG,AUS,AFG,AUS,-2.0,19831021,3,-2.0,4,0.571428571428571,43.11646666666667,22.505566666666667,79.4203,100.72776666666668,3
AFG,AUT,AFG,AUT,6.5,19831229,2,5.8,26,3.188405797101448,20.71002,28.920000000000005,41.50998,9.820020000000001,5
AFG,BGD,AFG,BGD,1.6300000000000001,19830812,1,1.45,10,5.266262607569165,33.01885,26.024625,67.638125,84.4486,4
AFG,BGR,AFG,BGR,4.529166666666666,19831024,1,4.783333333333333,24,1.4265983878908013,38.094433333333335,41.3222,44.85556666666667,30.961133333333333,6
AFG,CHE,AFG,CHE,0.35,19830917,4,0.26774193548387093,132,3.9647611286418223,35.32310967741935,38.9834064516129,59.03633548387097,35.31759161290323,31
AFG,CHN,AFG,CHN,0.61,19831113,4,1.0733333333333335,40,4.679741776453328,35.977713333333334,40.00667333333333,77.62679333333334,88.81352666666666,15
AFG,CUB,AFG,CUB,2.215,19831211,1,2.1999999999999997,20,4.455475791946153,26.341683333333332,18.18865,32.09165,-67.0607,6
