Actor1CountryCode,Actor2CountryCode,Actor1CountryCode,Actor2CountryCode,AlternateGoldsteinScale,SQLDATE,Material Cooperation,Verbal Cooperation,Verbal Conflict,Material Conflict,GoldsteinScale,NumArticles,AvgTone,Actor1Geo_Lat,Actor2Geo_Lat,Actor1Geo_Long,Actor2Geo_Long,NumberOfRowsBetweenCountries
ABW,ABW,ABW,ABW,-2.0,19980208,1.0,0.0,0.0,0.0,-2.0,6,3.46020761245675,12.5,12.5,-69.9667,-69.9667,1
ABW,BLZ,ABW,BLZ,0.0,19981111,0.0,1.0,0.0,0.0,0.0,18,4.11464477453836,12.5,14.875,-69.9667,-79.35835,2
ABW,CUB,ABW,CUB,3.4,19980707,0.0,1.0,0.0,0.0,3.4,2,8.106762389995364,22.0743,22.0743,-79.88210000000001,-79.88210000000001,2
ABW,ESP,ABW,ESP,0.0,19980401,0.0,1.0,0.0,0.0,0.0,5,3.36134453781513,12.5167,37.2879,-70.0333,-1.74901,1
ABW,ITA,ABW,ITA,-1.8421052631578947,19980422,0.375,0.25,0.0,0.375,0.0,19,5.73603209531988,20.5913375,24.3889125,-50.0129675,-40.25525125,8
ABW,NLD,ABW,NLD,4.988235294117647,19980421,0.4,0.4,0.0,0.2,2.56,17,4.088624566537332,26.82634,26.82634,-39.371454,-39.371454,5
ABW,USA,ABW,USA,-3.5,19980531,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,-3.6666666666666665,28,5.06575760375019,22.281622222222225,38.154,-76.91545555555555,-86.14796666666666,9
ABW,VEN,ABW,VEN,3.4444444444444446,19980422,0.75,0.0,0.0,0.25,3.0,9,6.215861344537817,13.879175,12.723775,-70.416675,-71.397125,4
AFG,AFG,AFG,AFG,-0.8389450669581854,19981231,0.076076993583868,0.5939505041246563,0.07057745187901009,0.25939505041246563,-0.5442713107241063,3659,4.824825301038255,33.73697131072411,33.65502832263978,63.710692177818515,63.41042758936756,1091
AFG,AFR,AFG,AFR,-3.174074074074074,19981212,0.19047619047619047,0.5238095238095238,0.09523809523809523,0.19047619047619047,-1.480952380952381,54,4.9619847789698515,33.84495714285714,5.811314285714285,55.851612380952375,30.609379047619047,21
AFG,AGO,AFG,AGO,-2.0,19981222,0.0,0.75,0.0,0.25,-1.25,27,3.99985259699478,21.625,-1.3291624999999998,53.375,29.625,8
AFG,ALB,AFG,ALB,4.4750000000000005,19981103,0.42857142857142855,0.5714285714285714,0.0,0.0,3.4571428571428577,16,2.1388848764986257,36.38095714285714,43.52381428571429,52.07142857142857,18.357142857142858,7
AFG,ARE,AFG,ARE,0.9031645569620252,19981018,0.0,0.9411764705882353,0.0,0.058823529411764705,1.1088235294117648,158,5.444606801846418,32.45300882352941,26.669217647058822,53.847288235294116,49.25403529411765,34
AFG,ARM,AFG,ARM,4.0,19981103,0.0,1.0,0.0,0.0,4.0,20,9.83687848713769,38.602900000000005,38.602900000000005,40.165549999999996,40.165549999999996,2
AFG,AUS,AFG,AUS,2.017391304347826,19980821,0.0,0.7777777777777778,0.2222222222222222,0.0,2.1333333333333333,46,4.421459199948668,19.77617777777778,-19.26342222222222,89.12233333333333,127.95966666666666,9
AFG,AZE,AFG,AZE,5.4799999999999995,19980511,0.1,0.9,0.0,0.0,4.49,45,5.750809870887343,35.045,28.2,62.48833,58.9,10
AFG,BGD,AFG,BGD,3.5600000000000005,19981115,0.08333333333333333,0.9166666666666666,0.0,0.0,3.275,45,5.822464747649517,32.47748333333333,27.09241666666667,70.96548333333334,82.12035833333333,12
AFG,BGR,AFG,BGR,1.2892857142857141,19981102,0.0,1.0,0.0,0.0,1.3571428571428572,28,1.5669418090899787,32.285714285714285,37.95475714285715,65.0,41.90238571428571,7
AFG,BRA,AFG,BRA,-1.4666666666666668,19980217,0.0,0.5,0.0,0.5,-3.6,6,5.84795321637427,37.126,-10.0,69.8305,-55.0,2
AFG,BRN,AFG,BRN,1.8999999999999997,19981029,0.0,1.0,0.0,0.0,1.9,3,2.82776349614396,4.5,4.5,114.667,114.667,1
AFG,CAN,AFG,CAN,2.07027027027027,19980403,0.0,1.0,0.0,0.0,2.066666666666667,37,5.7433612858141165,32.33593333333334,38.73741666666667,29.691100000000002,-21.521116666666668,6
AFG,CHE,AFG,CHE,0.41499999999999987,19980920,0.0,0.375,0.625,0.0,-0.8,20,5.77179993448601,34.6127,45.0805875,63.5096375,33.18631875,8
AFG,CHN,AFG,CHN,3.3937931034482762,19981213,0.0,1.0,0.0,0.0,3.212121212121212,145,5.633416025929173,34.09987575757576,33.78707272727273,58.909403030303025,81.90231515151515,33
AFG,COD,AFG,COD,1.0,19980921,0.0,1.0,0.0,0.0,1.0,9,4.60526315789474,10.25,-12.5,41.75,18.5,4
AFG,CZE,AFG,CZE,-1.6666666666666667,19981206,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.2727272727272727,-0.45454545454545453,45,2.249423759016579,41.901509090909094,50.467054545454545,51.130309090909094,17.002972727272727,11
AFG,DEU,AFG,DEU,1.7536231884057971,19981028,0.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,2.119047619047619,69,4.6812027148008,37.750080952380955,41.78219047619048,56.473241095238095,35.30844285714286,21
AFG,DZA,AFG,DZA,3.04,19981014,0.0,1.0,0.0,0.0,3.0999999999999996,10,7.14690778507697,33.737925000000004,28.0,61.348225,3.0,4
AFG,EGY,AFG,EGY,-4.266666666666667,19980912,0.0625,0.25,0.3125,0.375,-3.475,36,4.480640352036222,32.933268749999996,30.36086875,48.462481249999996,31.516199999999998,16
AFG,ESP,AFG,ESP,0.9636363636363636,19981009,0.0,1.0,0.0,0.0,1.2,11,2.1968787515006003,35.7295,37.52725,57.43045,31.1068925,8
AFG,ETH,AFG,ETH,2.8,19980502,0.0,1.0,0.0,0.0,2.8,2,3.08988764044944,33.0,9.03333,65.0,38.7,2
AFG,EUR,AFG,EUR,3.0699186991869922,19981230,0.3888888888888889,0.6111111111111112,0.0,0.0,3.7055555555555557,123,4.618903420324298,35.17551111111111,36.869955555555556,61.2117,56.549661111111114,18
AFG,FIN,AFG,FIN,1.0,19981117,0.0,1.0,0.0,0.0,1.0,4,2.77777777777778,34.375,60.1756,58.257400000000004,24.9342,2
AFG,FRA,AFG,FRA,-2.0344827586206895,19981030,0.05128205128205128,0.6923076923076923,0.0,0.2564102564102564,-1.058974358974359,145,5.8732133963194935,33.23368205128205,38.803430769230765,57.62500923076923,18.055088205128207,39
AFG,FSM,AFG,FSM,0.0,19980824,0.0,1.0,0.0,0.0,0.0,7,3.0585659551176767,16.592666666666666,6.9167,128.40503333333334,158.25,3
AFG,GBR,AFG,GBR,-2.8000000000000003,19981223,0.047619047619047616,0.5952380952380952,0.14285714285714285,0.21428571428571427,-1.1214285714285714,158,5.642845246385023,34.458866666666665,43.20666904761905,55.241110285714285,22.835951428571427,42
AFG,GIN,AFG,GIN,-0.4000000000000001,19980728,0.0,1.0,0.0,0.0,-0.4,12,4.824376657482905,14.27805,9.50917,44.620400000000004,-13.7122,4
AFG,GRC,AFG,GRC,8.0,19981115,0.0,1.0,0.0,0.0,8.0,17,3.478260869565215,26.965249999999997,12.25,48.998525,17.0,4
AFG,HUN,AFG,HUN,-0.33846153846153865,19980910,0.0,0.7142857142857143,0.0,0.2857142857142857,-0.4571428571428572,13,2.214831942629267,35.238099999999996,47.74461428571429,58.5,19.611757142857147,7
