Actor1CountryCode,Actor2CountryCode,Actor1CountryCode,Actor2CountryCode,AlternateGoldsteinScale,SQLDATE,QuadClass,GoldsteinScale,NumArticles,AvgTone,Actor1Geo_Lat,Actor2Geo_Lat,Actor1Geo_Long,Actor2Geo_Long,NumberOfRowsBetweenCountries
ABW,BRA,ABW,BRA,2.8,19921201,1,2.8,7,4.36893203883495,12.5,-23.5333,-69.9667,-46.6167,2
AFG,AFG,AFG,AFG,0.610059960026649,19921231,4,0.30407790626902004,6004,4.5150690757106995,31.374162020693852,31.375810042604993,61.58882138953135,61.40364257029824,1643
AFG,AGO,AFG,AGO,2.542857142857143,19920626,1,2.3499999999999996,7,3.55140186915888,46.5,10.25,62.5,41.75,2
AFG,ARE,AFG,ARE,2.48,19920125,1,2.16,10,7.81990521327014,34.5167,25.2522,69.1833,55.279999999999994,5
AFG,ASA,AFG,ASA,3.887234042553191,19921021,1,3.6666666666666665,94,3.5057002757933278,24.93652666666667,24.638233333333336,47.90040666666667,49.017986666666665,15
AFG,AUS,AFG,AUS,5.153846153846154,19921029,1,5.8,13,0.869866975130134,27.151279999999996,-10.2,52.37944,93.8,5
AFG,AUT,AFG,AUT,1.9,19920419,1,1.9,29,1.8337334933973575,24.75,35.933325,48.75,11.516675000000001,4
AFG,AZE,AFG,AZE,8.0,19921128,1,8.0,19,6.228373702422125,19.5,19.5,35.5,35.5,2
AFG,BEL,AFG,BEL,2.8,19920511,1,2.8,9,8.47457627118644,34.5167,50.8333,69.1833,4.0,1
AFG,BGD,AFG,BGD,0.725,19920711,1,1.3333333333333333,40,3.032162655245421,15.16068888888889,19.874922222222224,68.42413333333333,64.18304444444445,9
AFG,BGR,AFG,BGR,-10.0,19920825,4,-10.0,8,4.18994413407821,37.288900000000005,44.0,50.39996666666667,17.333333333333332,3
AFG,BHR,AFG,BHR,2.8,19920503,1,2.8,10,4.464285714285717,25.887525,21.747225,51.887475,42.587375,4
AFG,BLR,AFG,BLR,-1.0,19920611,4,-1.0,6,7.77385159010601,33.0,54.3761,65.0,32.8078,4
AFG,CAN,AFG,CAN,7.400000000000001,19920507,2,7.4,19,4.464285714285715,16.5,30.0,32.5,-47.5,2
AFG,CAS,AFG,CAS,-1.7857142857142858,19920515,4,-2.0,14,5.7407407407407405,24.066689999999998,47.8348,80.0222,42.74373333333333,3
AFG,CHE,AFG,CHE,1.3245901639344262,19921128,4,1.5272727272727273,61,4.3043032520539475,36.02794545454546,39.92141818181818,59.936550454545454,40.77100318181818,22
AFG,CHN,AFG,CHN,0.8395348837209301,19921021,4,-0.15714285714285708,43,5.59971836181087,34.4819,34.69338571428572,75.96477142857144,95.14,14
AFG,CYP,AFG,CYP,3.5,19920416,1,3.5,1,6.05714285714286,34.5167,35.0,69.1833,33.0,1
AFG,CZE,AFG,CZE,1.9000000000000001,19920401,1,1.8999999999999997,7,8.21917808219178,38.694433333333336,44.38886666666667,48.155566666666665,31.311133333333334,3
AFG,DEU,AFG,DEU,1.4638095238095237,19921113,4,2.881818181818182,105,4.060852330399213,30.81365,35.22575,45.04240909090909,24.983850000000004,22
AFG,DZA,AFG,DZA,-7.375,19920504,4,-7.0,16,1.8422031939688874,31.440775000000002,32.3769,18.51264,3.02581,4
AFG,EGY,AFG,EGY,1.4962962962962962,19921112,4,1.5285714285714285,27,4.020819514869809,29.1524,24.7041,58.10474285714286,31.82867142857143,7
AFG,EUR,AFG,EUR,2.1386363636363637,19920704,1,2.1538461538461537,44,5.126610128563912,38.01027692307692,34.16926153846154,50.42049230769231,69.24612307692308,13
AFG,FRA,AFG,FRA,-9.166666666666666,19920825,4,-8.333333333333334,12,4.130069503163765,30.2747,36.419450000000005,48.30865,12.863883333333334,6
AFG,GBR,AFG,GBR,2.138235294117647,19920702,1,2.6875,34,4.788772744870307,29.822937500000002,39.3187625,59.489562500000005,25.41457075,8
AFG,IDN,AFG,IDN,0.7142857142857143,19920625,1,0.9571428571428571,28,4.830460487852841,19.733342857142855,0.29626571428571413,69.8618,94.08594285714285,7
