Actor1CountryCode,Actor2CountryCode,Actor1CountryCode,Actor2CountryCode,AlternateGoldsteinScale,SQLDATE,QuadClass,GoldsteinScale,NumArticles,AvgTone,Actor1Geo_Lat,Actor2Geo_Lat,Actor1Geo_Long,Actor2Geo_Long,NumberOfRowsBetweenCountries
AFG,AFG,AFG,AFG,-1.4790108564535585,19821231,4,-1.7096363636363636,1658,4.234392410912712,34.520928,34.895802909090904,65.31390818181818,65.49496830181818,550
AFG,AUT,AFG,AUT,-4.0,19820413,3,-4.0,6,4.16666666666667,28.6,48.2,77.2,16.3667,2
AFG,BGR,AFG,BGR,5.498591549295774,19821213,2,5.107142857142857,71,5.98231213093848,36.57025,40.36309285714286,55.422607142857146,36.601192857142856,14
AFG,BLR,AFG,BLR,1.45,19820810,1,1.45,10,1.47058823529412,34.5167,48.3761,69.1833,50.8078,4
AFG,CAN,AFG,CAN,1.0,19821218,1,1.0,19,4.3092522179974635,22.0,30.2778,43.333333333333336,-50.46666666666667,3
AFG,CHE,AFG,CHE,2.4776699029126212,19821228,4,2.1846153846153844,103,3.659941015625624,32.756038461538466,36.18509615384615,58.19582307692308,38.67043115384615,26
AFG,CHN,AFG,CHN,-1.6845454545454546,19821229,4,0.46551724137931033,110,6.030486185742269,36.13901379310345,39.73244827586207,73.07438275862069,99.04684482758621,29
AFG,CUB,AFG,CUB,3.9,19821117,1,4.95,8,6.430115229955835,38.688050000000004,29.69095,58.1539,-58.9321,4
AFG,CZE,AFG,CZE,3.6636363636363636,19821026,1,3.4818181818181815,33,0.9957592542247425,38.31819090909091,49.840900000000005,53.21362727272728,15.218190909090909,11
AFG,DEU,AFG,DEU,3.8340425531914892,19821129,3,4.404761904761905,94,5.245099228663107,36.944457142857146,40.9063619047619,48.08410952380952,35.23014285714286,21
AFG,EGY,AFG,EGY,0.0,19820112,1,0.0,3,3.84078212290503,46.59465,46.59465,84.63589999999999,84.63589999999999,2
AFG,EUR,AFG,EUR,2.9388888888888887,19820731,1,2.7800000000000002,18,5.185265941632736,42.70756,34.7912,55.71956,79.23823999999999,5
AFG,FRA,AFG,FRA,-3.3714285714285714,19821224,4,-2.44,42,4.222341143367981,35.78776666666667,40.439386666666664,49.47521733333333,31.495168,15
AFG,GBR,AFG,GBR,-0.9493243243243243,19821231,4,-1.7523809523809522,148,4.81724739401737,37.92191666666666,46.56700238095238,60.42729283333334,22.81527769047619,42
AFG,GRC,AFG,GRC,-9.2,19820120,4,-9.2,4,7.84593437945792,35.5,38.0,45.0,25.0,2
AFG,HUN,AFG,HUN,2.7,19821011,1,2.283333333333333,32,9.300546484499401,44.6155,42.37265,49.28266666666667,5.280466666666666,6
AFG,IDN,AFG,IDN,4.95,19821122,1,3.9333333333333336,4,5.4605159666509335,37.87296666666666,27.9174,56.55519999999999,74.2052,3
AFG,IND,AFG,IND,-3.269230769230769,19821227,4,-3.606666666666667,39,3.620530127176037,40.39056,31.80734,71.66394220000001,75.37916666666666,15
AFG,IRN,AFG,IRN,-1.427710843373494,19821230,4,-0.8757575757575757,249,4.16218346392364,31.44662121212121,31.420704545454548,51.91784393939394,47.01566363636364,66
AFG,IRQ,AFG,IRQ,-0.40000000000000013,19820824,4,-1.4666666666666668,8,12.315018315018316,33.0,33.17223333333333,51.0,55.39443333333333,3
AFG,ISR,AFG,ISR,0.3045454545454545,19820511,3,0.7857142857142857,22,5.329031437410133,32.857142857142854,32.42857142857143,43.285714285714285,34.642857142857146,7
AFG,JOR,AFG,JOR,-6.333333333333333,19820703,4,-6.333333333333333,6,4.078349927717716,35.611133333333335,34.94446666666666,69.86666666666666,60.199999999999996,3
AFG,JPN,AFG,JPN,-1.0,19821118,3,-1.0,6,2.9761904761904803,40.584066666666665,36.0,55.87186666666667,138.0,3
AFG,KHM,AFG,KHM,-0.69875,19821214,3,-0.4954545454545455,80,6.2486833880907025,29.430795454545454,20.112613636363637,53.639286363636366,73.63928636363636,22
AFG,KWT,AFG,KWT,1.8,19820403,1,1.8,6,5.64102564102564,34.5167,34.5167,69.1833,69.1833,3
AFG,LAO,AFG,LAO,0.8064516129032258,19821217,3,-0.5,31,6.188023862275043,33.7,21.5,72.5,80.8,10
AFG,LBN,AFG,LBN,-10.0,19820710,4,-10.0,19,1.7699115044247749,17.56075,16.91665,34.61865,17.91665,2
AFG,LBY,AFG,LBY,1.5499999999999998,19820409,1,1.72,18,1.9921875,34.5167,29.695280000000004,69.1833,47.66668,5
AFG,LTU,AFG,LTU,1.9,19820625,1,1.9,7,6.97674418604651,34.5167,45.25835,69.1833,46.59165,2
AFG,MDV,AFG,MDV,-3.8857142857142857,19821008,4,-3.6999999999999997,14,2.0622895622895636,34.24446666666667,34.5167,70.5111,69.1833,6
AFG,MNG,AFG,MNG,5.725,19821124,1,4.88,16,5.857142857142856,40.45378,47.30088,68.35978,70.04624,5
AFG,NOR,AFG,NOR,-10.0,19820630,4,-10.0,5,0.819672131147541,33.0,62.0,65.0,10.0,3
AFG,NPL,AFG,NPL,1.9,19820203,1,1.9,5,4.18994413407821,34.5167,27.7167,69.1833,85.3167,2
AFG,PAK,AFG,PAK,1.3439281942977825,19821231,4,1.344406779661017,947,4.1925875167735605,32.79868033898305,31.91086813559322,63.2467013559322,64.82834372881356,295
AFG,POL,AFG,POL,3.448051948051948,19821228,4,1.676,77,7.081648558935016,36.781963999999995,47.224912,48.0682,28.959616,25
AFG,PRK,AFG,PRK,1.9,19821027,1,1.9,4,6.18955512572534,33.0,39.9289,65.0,116.388,2
AFG,PRT,AFG,PRT,2.8000000000000003,19820211,1,2.7999999999999994,7,5.58766859344894,42.0,39.0709,76.66666666666667,-8.22931,3
AFG,PSE,AFG,PSE,-1.0769230769230769,19820702,3,-0.5,13,4.748266406517785,33.0,33.1821,65.0,13.449225,4
AFG,RUS,AFG,RUS,-2.299536116633532,19821231,4,-2.669330855018587,1509,3.7484465363180686,38.22501747211896,50.751820074349446,65.59903143122676,67.22321933085502,538
AFG,SAS,AFG,SAS,7.4,19821203,2,7.4,2,5.76171875,33.0,35.0959,65.0,71.6501,1
AFG,SAU,AFG,SAU,2.259259259259259,19821116,3,2.157142857142857,54,3.8209809150486342,28.577964285714284,25.443971428571427,57.78352857142857,48.32563571428572,14
AFG,SEA,AFG,SEA,-2.0,19821208,3,-2.0,9,6.14035087719298,33.0,33.0,65.0,65.0,1
AFG,SOM,AFG,SOM,-3.44,19820803,3,-3.5,25,1.1136249371543483,20.3389,12.41945,50.22776666666667,44.19721666666667,6
AFG,SVK,AFG,SVK,2.35,19820630,1,2.125,14,0.48076923076923,27.790125,49.375,82.850375,16.98335,4
AFG,SWE,AFG,SWE,1.0,19820222,1,1.0,2,7.51633986928105,34.5167,62.0,69.1833,15.0,1
AFG,TJK,AFG,TJK,3.4413793103448276,19821225,1,4.675,29,6.5921823274764435,35.589712500000005,45.1620625,68.18975,63.472674999999995,8
AFG,TKM,AFG,TKM,-10.0,19820220,4,-10.0,9,3.39892665474061,33.6524,36.04216666666667,65.7842,67.87273333333333,3
AFG,TUN,AFG,TUN,-5.0,19820208,3,-5.0,13,1.0578966229073001,23.161199999999997,23.364966666666664,46.14943333333334,47.26186666666666,3
AFG,TUR,AFG,TUR,0.9102564102564102,19820824,3,0.6999999999999998,39,3.9073830293989142,30.588283333333333,33.437041666666666,57.28187499999999,39.679875,12
AFG,USA,AFG,USA,-0.5349253731343283,19821230,4,-0.4974576271186441,335,5.270930348526456,35.99822372881356,38.789468644067796,59.4147406779661,-27.797459322033898,118
AFG,UZB,AFG,UZB,1.84375,19821003,1,1.9,16,2.3357618909632842,36.45955714285714,45.35064285714286,69.20235714285715,58.7116,7
AFG,VNM,AFG,VNM,2.5,19821228,3,0.5846153846153845,56,6.157105814714361,33.41794615384616,36.327430769230766,68.50916923076923,73.83436923076923,13
AFG,WST,AFG,WST,1.0,19820507,1,1.0,9,5.73770491803279,16.5,30.0,32.5,50.0,2
AFG,ZAF,AFG,ZAF,2.8,19820204,1,2.8,9,5.64263322884013,34.5167,34.5167,69.1833,69.1833,1
AFR,AFR,AFR,AFR,0.27125867195242814,19821226,4,-0.10898876404494384,1009,4.209005363330432,-16.143995505617976,-17.728935917602996,20.59573495505618,20.32008813857678,267
AFR,AGO,AFR,AGO,-1.8206289308176102,19821226,4,-1.8248175182481752,795,3.9778680721466633,-18.016034124087593,-9.213637445255474,19.620640437956204,13.409052080291971,274
AFR,ARG,AFR,ARG,3.0284615384615385,19821106,3,3.0314285714285716,130,4.184403492226667,-15.936685714285714,-14.573025714285714,2.4766609428571433,-26.385522857142856,35
AFR,AUS,AFR,AUS,1.3380952380952382,19821121,4,0.32999999999999996,21,4.272914763012343,-21.01608,-20.06166,45.984922999999995,95.03659300000001,10
AFR,AUT,AFR,AUT,4.9,19821019,2,6.16,18,6.473765432098761,-26.10138,35.42666,28.11252,20.28332,5
AFR,BEL,AFR,BEL,1.9000000000000001,19820630,1,1.8999999999999997,9,5.88235294117647,17.6111,34.2222,22.777776666666668,13.555553333333334,3
AFR,BEN,AFR,BEN,2.734375,19820522,1,2.77,32,3.377525135658696,22.1,10.863333299999999,10.52,6.11,10
AFR,BFA,AFR,BFA,-5.8100000000000005,19821108,4,-3.35,10,4.59907564662973,15.5009,11.43515,6.0521525,-1.7623600000000001,4
AFR,BGR,AFR,BGR,5.5,19821110,4,4.0,16,7.414252734568237,-2.8866499999999986,-3.0285249999999992,31.3628,31.053375,4
AFR,BHR,AFR,BHR,1.9,19820401,1,1.9,5,6.78733031674208,8.0,8.0,38.0,38.0,1
AFR,BLZ,AFR,BLZ,4.666666666666667,19821007,1,4.666666666666667,24,7.4746192653116035,16.940661666666667,14.559478333333333,-17.316216666666666,-21.28435,6
AFR,BMU,AFR,BMU,2.7999999999999994,19821122,1,2.8,9,8.97435897435897,32.3333,32.3333,-64.75,-64.75,2
AFR,BWA,AFR,BWA,-0.24659090909090917,19820906,4,-1.8850000000000002,88,3.438240031406564,-17.66578,-21.05914,20.834482,24.924799999999998,20
AFR,CAF,AFR,CAF,2.689473684210526,19821107,1,2.65,19,4.87354362034669,11.0,11.29405,20.0,26.7671,2
