Actor1CountryCode,Actor2CountryCode,Actor1CountryCode,Actor2CountryCode,AlternateGoldsteinScale,SQLDATE,Material Cooperation,Verbal Cooperation,Verbal Conflict,Material Conflict,GoldsteinScale,NumArticles,AvgTone,Actor1Geo_Lat,Actor2Geo_Lat,Actor1Geo_Long,Actor2Geo_Long,NumberOfRowsBetweenCountries
AFG,HRV,AFG,HRV,-10.0,19850929,0.0,0.0,0.0,1.0,-10.0,6,0.471698113207547,36.75,34.4153,72.0,71.6817,2
AFG,HUN,AFG,HUN,3.6500000000000004,19851129,0.2,0.8,0.0,0.0,3.4799999999999995,36,6.116500434110496,34.5167,47.1,69.1833,19.816660000000002,5
AFG,IDN,AFG,IDN,3.4,19850130,0.0,1.0,0.0,0.0,3.4,9,9.16149068322981,34.0,-6.90389,85.0,107.619,2
AFG,IND,AFG,IND,-2.0872340425531912,19851123,0.7727272727272727,0.0,0.09090909090909091,0.13636363636363635,-2.372727272727273,47,2.874446102086756,33.60703636363637,30.70684090909091,70.06332727272728,74.1007590909091,22
AFG,IRN,AFG,IRN,-0.5758169934640522,19851227,0.08,0.56,0.04,0.32,-1.1186666666666667,306,5.0453400938774315,33.527255999999994,32.06645866666666,60.74120533333333,51.51457333333333,75
AFG,ISR,AFG,ISR,-2.0,19850424,0.0,0.0,1.0,0.0,-2.0,1,5.11945392491468,34.5167,31.5,69.1833,34.75,1
AFG,ITA,AFG,ITA,2.7999999999999994,19851025,0.0,1.0,0.0,0.0,2.8,9,4.93827160493827,37.916650000000004,42.8333,38.91665,12.8333,2
AFG,JPN,AFG,JPN,-5.75,19851111,0.0,0.0,0.5,0.5,-5.75,14,4.079956188389925,37.618500000000004,51.1676,70.5745,100.95201666666667,6
AFG,KAZ,AFG,KAZ,2.8,19850513,0.0,1.0,0.0,0.0,2.8,7,4.44444444444444,41.25835,54.0,68.59165,84.0,2
AFG,KEN,AFG,KEN,2.8,19850728,0.0,1.0,0.0,0.0,2.8,4,5.55555555555556,34.5167,-1.28333,69.1833,36.8167,1
AFG,KHM,AFG,KHM,2.8940298507462683,19851103,0.13333333333333333,0.8,0.0,0.06666666666666667,2.7333333333333334,67,6.379014174449736,28.6,16.6,56.333333333333336,80.33333333333333,15
AFG,KOR,AFG,KOR,1.9,19850508,0.0,1.0,0.0,0.0,1.9,2,4.14325842696629,34.6714,46.3761,70.2094,82.5578,2
AFG,KWT,AFG,KWT,7.0,19851203,0.0,1.0,0.0,0.0,7.0,4,5.0,34.5167,45.0,69.1833,85.0,2
AFG,LAO,AFG,LAO,3.1,19851028,0.0,1.0,0.0,0.0,2.7399999999999998,7,5.74250182882224,26.98668,17.9667,80.03999999999999,102.6,5
AFG,LKA,AFG,LKA,2.8806451612903223,19850916,0.0,1.0,0.0,0.0,2.966666666666667,31,4.1973775905051935,19.0013,5.833333333333333,60.59555,67.5,6
AFG,MAR,AFG,MAR,7.0,19850116,0.0,1.0,0.0,0.0,7.0,2,3.53982300884956,33.0,32.5,65.0,30.0,2
AFG,MMR,AFG,MMR,1.9,19850508,0.0,1.0,0.0,0.0,1.9,2,4.14325842696629,34.6714,38.8761,70.2094,67.8078,2
AFG,MOZ,AFG,MOZ,3.7333333333333334,19850621,0.0,1.0,0.0,0.0,3.8000000000000003,9,3.29205910118773,33.0,-2.7457333333333334,65.0,-1.7977666666666678,3
AFG,NIC,AFG,NIC,3.5985507246376813,19851122,0.05,0.95,0.0,0.0,3.7049999999999996,69,6.312810595962398,36.198405,18.232055,38.734415,-42.59563,20
AFG,NLD,AFG,NLD,-0.4,19850124,0.0,1.0,0.0,0.0,-0.4,2,3.3175355450237,51.4066,30.0,5.44056,70.0,1
AFG,NPL,AFG,NPL,-5.0,19850512,0.0,0.0,1.0,0.0,-5.0,19,5.581395348837208,20.333333333333332,18.666666666666668,49.666666666666664,56.0,3
AFG,PAK,AFG,PAK,-1.7878323699421965,19851231,0.08223684210526316,0.4309210526315789,0.14912280701754385,0.33771929824561403,-1.5485745614035087,3460,3.272733248810974,32.27391326754386,31.097427192982458,63.09006239035087,63.386002335526314,912
AFG,PER,AFG,PER,3.4387096774193546,19851231,0.0,1.0,0.0,0.0,3.45,31,3.1274170225644826,25.887525,23.728675000000003,51.887475,50.800675,4
AFG,PGS,AFG,PGS,-2.0,19850823,1.0,0.0,0.0,0.0,-2.0,9,7.92079207920792,33.0,35.75,65.0,51.5148,1
AFG,POL,AFG,POL,1.5714285714285712,19850627,0.0,1.0,0.0,0.0,1.3666666666666665,35,4.4912006829706,44.24631111111111,49.62705555555556,73.00554444444444,25.09391111111111,9
AFG,PRK,AFG,PRK,2.7999999999999994,19850106,0.0,1.0,0.0,0.0,2.8,6,2.04081632653061,33.0,39.0194,65.0,125.755,1
AFG,PSE,AFG,PSE,3.4,19850916,0.0,1.0,0.0,0.0,3.4,4,12.0810055865922,35.7364,35.7364,69.4262,69.4262,1
AFG,RUS,AFG,RUS,-3.741673403395311,19851231,0.07064555420219244,0.31912302070645554,0.1425091352009744,0.46772228989037756,-3.7531059683313037,2474,3.1976292591538917,38.17281181485993,53.12352387332521,67.6105822046285,73.23377355663824,821
AFG,SAS,AFG,SAS,-5.5,19850628,0.0,0.0,0.6666666666666666,0.3333333333333333,-6.666666666666667,10,6.55546302605126,34.26246666666667,41.88196666666667,67.0268,70.2186,3
AFG,SAU,AFG,SAU,1.9372881355932203,19850905,0.0,1.0,0.0,0.0,1.9352941176470588,59,5.899303829680567,31.357482352941172,27.052811764705883,60.91245294117647,50.99441176470588,17
AFG,SLV,AFG,SLV,6.0,19850508,1.0,0.0,0.0,0.0,6.0,9,7.67918088737201,33.0,13.8333,65.0,-88.9167,1
AFG,SVK,AFG,SVK,1.8999999999999997,19850722,0.0,1.0,0.0,0.0,1.9,12,5.751633986928106,43.67336,48.866679999999995,39.47332,20.8,5
AFG,SYR,AFG,SYR,1.15,19850517,0.0,1.0,0.0,0.0,1.15,18,8.0,34.0,34.5,51.5,44.75,4
AFG,THA,AFG,THA,1.8999999999999997,19850913,0.0,1.0,0.0,0.0,1.8999999999999997,9,5.08474576271187,27.594466666666666,27.594466666666666,79.62786666666666,79.62786666666666,3
AFG,TJK,AFG,TJK,0.2758620689655172,19851029,0.0,0.7,0.0,0.3,0.38999999999999996,29,7.504693788841905,33.84852,38.37959,68.45376,69.71000000000001,10
AFG,TUR,AFG,TUR,-0.4000000000000001,19850510,0.0,0.3333333333333333,0.0,0.6666666666666666,-2.6999999999999997,6,4.775305663997063,36.796033333333334,38.623799999999996,1.5559666666666676,34.16153333333333,3
AFG,USA,AFG,USA,-0.16605316973415132,19851229,0.08759124087591241,0.5474452554744526,0.15328467153284672,0.2116788321167883,-0.8277372262773723,489,4.437712950373487,34.26894744525548,38.063354014598545,42.50373211678832,-24.417953284671533,137
AFG,UZB,AFG,UZB,4.0375,19851218,0.0,1.0,0.0,0.0,3.7624999999999997,32,3.7628484442209937,15.037525,27.8044625,25.9999875,39.0186125,8
AFG,VNM,AFG,VNM,2.0500000000000003,19851025,0.0,0.9090909090909091,0.09090909090909091,0.0,2.2636363636363637,22,8.332096812359017,28.363636363636363,17.683336363636364,76.18181818181819,102.65302727272727,11
AFG,YEM,AFG,YEM,1.9,19850615,0.0,1.0,0.0,0.0,1.9,4,6.95652173913043,33.0,15.0,65.0,48.0,1
AFG,ZAF,AFG,ZAF,-3.7913043478260873,19850804,0.0,0.5,0.0,0.5,-4.05,23,0.8652577985381122,27.752783333333337,27.19621666666667,54.86388333333334,59.19161666666667,6
AFR,AFG,AFR,AFG,3.4000000000000004,19850924,0.0,1.0,0.0,0.0,3.4,9,6.140350877192979,16.5,16.5,32.5,32.5,2
AFR,AFR,AFR,AFR,-0.6046705587989991,19851231,0.06566347469220246,0.5088919288645691,0.21203830369357046,0.213406292749658,-0.9381668946648426,2398,3.935696569073574,-21.104297849521203,-21.787034470588235,22.57821112038304,22.745284909712723,731
AFR,AGO,AFR,AGO,1.9072519083969466,19851223,0.30550621669627,0.34991119005328597,0.11545293072824156,0.2291296625222025,1.1944937833037301,2096,3.948642659539288,-20.02893004795737,-11.596293836589698,21.44262623445826,15.47773618117229,563
AFR,ARG,AFR,ARG,1.0,19850819,0.0,0.5,0.5,0.0,0.5,12,3.168406605970919,-10.10345,-15.5,19.1147,-49.0,4
AFR,AUS,AFR,AUS,0.6875862068965517,19851207,0.038461538461538464,0.7692307692307693,0.0,0.19230769230769232,0.8846153846153846,145,3.5896129088934887,-21.758903846153846,-20.12296153846154,43.37509615384616,75.98753846153846,26
AFR,AUT,AFR,AUT,3.2014084507042253,19850921,0.0,1.0,0.0,0.0,4.027272727272727,71,4.069889384950975,-20.1114,28.45560454545455,24.526513636363635,14.005195454545456,22
AFR,BDI,AFR,BDI,2.6363636363636362,19851205,0.0,1.0,0.0,0.0,2.62,22,5.83747967629068,2.2247779999999997,2.2247779999999997,27.272000000000002,27.272000000000002,5
AFR,BEL,AFR,BEL,3.0,19850830,0.0,1.0,0.0,0.0,3.0,2,2.7027027027027,50.8333,50.8333,4.33333,4.33333,1
AFR,BEN,AFR,BEN,3.4,19850618,0.0,1.0,0.0,0.0,3.4,9,14.8514851485149,10.0,9.5,8.0,2.25,1
AFR,BFA,AFR,BFA,1.4740384615384614,19851227,0.0,1.0,0.0,0.0,1.6866666666666665,104,5.335734383655532,13.410484666666667,12.768504666666667,3.344482,-1.6904993333333331,15
AFR,BHS,AFR,BHS,3.772727272727273,19851025,0.0,1.0,0.0,0.0,3.4,66,2.307728242215122,-22.1373,14.443700000000002,20.82148,-50.6822,10
AFR,BRA,AFR,BRA,5.5625,19850926,0.0,1.0,0.0,0.0,5.0,16,5.241833944888124,-21.733333333333334,8.572233333333333,-0.972233333333333,-34.34445566666667,3
AFR,BWA,AFR,BWA,-2.3616222760290557,19851214,0.06018518518518518,0.3472222222222222,0.2824074074074074,0.3101851851851852,-2.5296296296296297,826,3.502180300647902,-21.21178300925926,-21.16218208333333,23.987021759259257,22.84273055555556,216
AFR,CAF,AFR,CAF,2.037142857142857,19850819,0.0,1.0,0.0,0.0,2.2,35,4.960265010985869,-3.3658633333333334,3.7859888888888893,11.32001111111111,14.995922222222223,9
AFR,CAN,AFR,CAN,0.6343749999999999,19851115,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,1.4142857142857144,32,7.362551126844738,0.1858714285714283,10.346385714285715,0.5980285714285714,-14.249028571428571,7
AFR,CHE,AFR,CHE,2.737349397590361,19851211,0.11764705882352941,0.8823529411764706,0.0,0.0,2.3294117647058825,83,5.311558947103064,19.18275294117647,31.170876470588237,-8.13530588235294,-9.489216470588234,17
AFR,CHL,AFR,CHL,-0.3200000000000003,19851025,0.0,0.6666666666666666,0.0,0.3333333333333333,-0.7333333333333334,10,5.742341092117161,-29.333333333333332,-29.333333333333332,-7.666666666666667,-7.666666666666667,3
AFR,CHN,AFR,CHN,2.9476923076923076,19851127,0.05263157894736842,0.8421052631578947,0.10526315789473684,0.0,2.763157894736842,65,4.658378493799064,17.259094736842105,33.47683157894737,86.12477368421052,109.05172105263158,19
AFR,CIV,AFR,CIV,3.0464285714285713,19850819,0.0,0.9090909090909091,0.0,0.09090909090909091,2.4909090909090907,28,5.291395414557104,-5.539274545454545,0.24244545454545463,12.805051818181818,6.016613636363636,11
AFR,CMR,AFR,CMR,1.7295081967213115,19850819,0.14285714285714285,0.8571428571428571,0.0,0.0,2.1785714285714284,61,5.598642623783797,2.034901428571428,12.520199285714286,10.260351428571429,7.608042142857143,14
AFR,COD,AFR,COD,2.1476744186046512,19851218,0.0,0.9,0.05,0.05,1.85,86,4.7169450971365245,1.36448,6.953019499999999,14.001257,16.792615,20
AFR,COG,AFR,COG,2.2533333333333334,19850807,0.23529411764705882,0.7058823529411765,0.0,0.058823529411764705,2.9705882352941178,75,4.439962809942273,-2.869002176470589,-5.416691,34.01732352941176,17.690535294117648,17
AFR,CPV,AFR,CPV,3.5714285714285716,19850612,0.0,1.0,0.0,0.0,2.966666666666667,35,4.9200263886699,-1.0,20.52778888888889,13.333333333333334,-40.061122222222224,9
AFR,CUB,AFR,CUB,-0.06770186335403724,19851212,0.2,0.4,0.37777777777777777,0.022222222222222223,0.8066666666666666,161,4.904062343681947,-13.234168888888888,9.051081555555555,11.10276,-44.396837777777776,45
AFR,CZE,AFR,CZE,3.4,19851111,0.0,1.0,0.0,0.0,3.4,3,6.38766519823788,-12.5,38.0,18.5,-97.0,2
AFR,DEU,AFR,DEU,1.246341463414634,19851201,0.06382978723404255,0.7659574468085106,0.1276595744680851,0.0425531914893617,1.15531914893617,123,4.947452704065686,-11.41703829787234,25.908668085106385,14.593955319148936,8.009007787234042,47
AFR,DNK,AFR,DNK,3.1391304347826083,19851127,0.0,1.0,0.0,0.0,2.8,23,4.615365405372442,-21.98138,10.73334,20.862540000000003,14.11666,5
AFR,DZA,AFR,DZA,3.3955882352941176,19851225,0.25,0.75,0.0,0.0,2.98125,68,4.1668787661080415,15.63496875,23.3610125,8.489653125,5.9438200000000005,16
AFR,EGY,AFR,EGY,2.5428571428571427,19851222,0.05,0.95,0.0,0.0,2.215,105,4.060090406597425,17.3614465,21.075125,21.32121,21.96224,20
AFR,ERI,AFR,ERI,-3.0963636363636367,19851017,0.16666666666666666,0.25,0.25,0.3333333333333333,-1.575,55,4.459710328642113,16.285808333333332,15.349716666666666,35.53405,38.617041666666665,12
AFR,ESP,AFR,ESP,2.1171052631578946,19851021,0.0,1.0,0.0,0.0,2.14375,76,4.586661861231393,3.4155499999999996,27.2229125,14.76439625,-3.68541625,16
AFR,ETH,AFR,ETH,1.5920679886685551,19851231,0.09090909090909091,0.8181818181818182,0.06060606060606061,0.030303030303030304,1.703030303030303,353,5.003539541189779,9.600268787878788,10.431543333333334,23.68463993939394,27.186334893939396,66
AFR,EUR,AFR,EUR,2.085148514851485,19851218,0.017857142857142856,0.8214285714285714,0.125,0.03571428571428571,2.2982142857142853,303,4.786553662908828,-8.703669107142856,-7.245273214285715,21.405764339285714,16.560435892857143,56
AFR,FIN,AFR,FIN,3.3220338983050848,19851214,0.0,1.0,0.0,0.0,4.166666666666667,59,5.281859545381114,24.431300000000004,6.097966666666667,18.911183333333334,7.327850000000001,12
AFR,FRA,AFR,FRA,0.10570570570570567,19851223,0.08860759493670886,0.5949367088607594,0.24050632911392406,0.0759493670886076,0.6329113924050633,333,4.455482250119522,9.788067670886075,31.79597329113924,12.95127088607595,6.009737974683544,79
AFR,GAB,AFR,GAB,4.05,19851112,0.0,1.0,0.0,0.0,4.12,24,4.7431826243315545,7.905438600000001,6.2433266000000005,9.24572,16.106659999999998,5
AFR,GBR,AFR,GBR,0.3019089574155654,19851220,0.05982905982905983,0.6666666666666666,0.19658119658119658,0.07692307692307693,0.6606837606837607,681,4.887912927692011,-9.347560572649572,27.620122888888886,19.063482017094017,5.002028884615385,234
AFR,GEO,AFR,GEO,1.0,19850812,0.0,1.0,0.0,0.0,1.0,1,6.58682634730539,-12.5,-12.5,18.5,18.5,1
AFR,GHA,AFR,GHA,-0.04609929078014184,19851217,0.16,0.72,0.0,0.12,0.528,141,6.507997408926051,9.918444,6.8169227999999995,1.3836118799999997,-7.39562148,25
AFR,GIN,AFR,GIN,2.8000000000000003,19851122,0.0,1.0,0.0,0.0,2.6999999999999997,14,9.145509922354515,25.367366666666666,10.786389999999999,2.929466666666666,-13.0985,3
AFR,GNB,AFR,GNB,3.4,19851115,0.0,1.0,0.0,0.0,3.4,6,11.0091743119266,11.85,11.85,-15.5833,-15.5833,2
AFR,GRC,AFR,GRC,1.5625,19851010,0.0,1.0,0.0,0.0,1.45,8,4.40251572327044,-33.918,-33.6111,25.5701,26.051450000000003,2
AFR,HTI,AFR,HTI,1.7,19851101,0.0,1.0,0.0,0.0,1.1333333333333333,8,6.573862241007149,-3.0666666666666664,32.166666666666664,18.02776666666667,-48.70835,6
AFR,HUN,AFR,HUN,4.8307692307692305,19850926,0.42857142857142855,0.5714285714285714,0.0,0.0,5.028571428571429,26,1.4812376563528626,28.285714285714285,24.0,12.571428571428571,15.714285714285714,7
AFR,IDN,AFR,IDN,2.2864583333333335,19850920,0.0,1.0,0.0,0.0,2.2866666666666666,96,6.666867589830212,4.847703999999999,2.1027413333333334,107.29379999999999,107.41573333333332,15
AFR,IND,AFR,IND,2.8000000000000003,19851015,0.0,1.0,0.0,0.0,2.8,19,2.7542372881355948,-14.5,25.75,12.0,-0.0583335,2
AFR,IRL,AFR,IRL,1.6877192982456142,19851219,0.14285714285714285,0.6428571428571429,0.0,0.21428571428571427,2.0285714285714285,57,4.3225682524521405,-4.902807142857142,18.274642857142858,18.361114285714287,9.757802857142858,14
AFR,IRN,AFR,IRN,1.5039999999999998,19851001,0.0,1.0,0.0,0.0,1.3599999999999999,25,4.358974358974358,17.925159999999998,29.358180000000004,34.060559999999995,39.534180000000006,5
AFR,IRQ,AFR,IRQ,-4.050000000000001,19851129,0.0,0.75,0.0,0.25,-1.0750000000000002,18,1.4025245441795224,10.264249999999999,19.62645,8.265274999999999,39.262924999999996,4
AFR,ISR,AFR,ISR,-0.6817204301075269,19851123,0.0392156862745098,0.5490196078431373,0.2549019607843137,0.1568627450980392,0.3607843137254902,186,4.854472370999402,-0.17744490196078413,21.7176962745098,28.06232156862745,32.716417647058826,51
AFR,ITA,AFR,ITA,2.5708609271523177,19851109,0.041666666666666664,0.8958333333333334,0.041666666666666664,0.020833333333333332,2.425,151,4.569234380872744,0.49573750000000033,24.495327083333333,19.478670833333332,9.823127083333333,48
AFR,JAM,AFR,JAM,6.039285714285714,19850724,0.0,1.0,0.0,0.0,5.966666666666666,28,7.673658462670737,8.576266666666667,8.576266666666667,22.254833333333334,22.254833333333334,3
AFR,JPN,AFR,JPN,1.1333333333333333,19851203,0.25,0.5,0.25,0.0,1.75,27,7.386942736341743,4.911475000000001,12.4126125,62.2813625,75.80345,8
AFR,KEN,AFR,KEN,0.8727868852459016,19851223,0.14285714285714285,0.6825396825396826,0.09523809523809523,0.07936507936507936,1.1873015873015873,305,4.1091403363349945,-5.012821111111111,0.3812422222222223,23.209407936507937,26.828225396825395,63
AFR,KHM,AFR,KHM,1.9000000000000001,19850828,0.0,1.0,0.0,0.0,1.8666666666666665,28,6.428475631018483,11.666666666666666,11.666666666666666,74.33333333333333,74.33333333333333,3
AFR,KNA,AFR,KNA,2.7999999999999994,19851212,0.0,1.0,0.0,0.0,2.7999999999999994,6,4.643658810325476,13.055553333333334,18.61111,26.083311,25.0611,3
AFR,KOR,AFR,KOR,-1.3333333333333333,19850329,0.0,0.3333333333333333,0.6666666666666666,0.0,-1.3333333333333333,15,7.983193277310934,6.938866666666667,6.938866666666667,19.683333333333334,19.683333333333334,3
AFR,LBN,AFR,LBN,-4.274468085106382,19851223,0.0,0.36363636363636365,0.45454545454545453,0.18181818181818182,-4.109090909090909,47,3.4504279934696798,3.238648727272727,15.191112090909089,24.931472727272727,28.257472727272727,11
AFR,LBR,AFR,LBR,0.16842105263157894,19851120,0.08695652173913043,0.5217391304347826,0.043478260869565216,0.34782608695652173,0.2695652173913043,152,5.472470809407994,17.417769999999997,11.205632608695653,-38.440130869565216,-14.41090043478261,23
AFR,LBY,AFR,LBY,3.0634782608695654,19851229,0.15625,0.6875,0.03125,0.125,2.9250000000000003,115,5.310142958015032,23.374184375,25.799825,3.1489004062499997,11.68756978125,32
AFR,LKA,AFR,LKA,1.8999999999999997,19851212,0.0,1.0,0.0,0.0,1.9,6,0.460829493087558,-29.0,6.93194,24.0,79.8478,1
AFR,LSO,AFR,LSO,-3.625581395348837,19851230,0.0,0.5151515151515151,0.1414141414141414,0.3434343434343434,-2.726262626262626,387,3.6007382944807014,-22.228146464646464,-23.142438383838385,24.52464343434343,23.00008484848485,99
AFR,LUX,AFR,LUX,3.020408163265306,19850913,0.0,1.0,0.0,0.0,2.8923076923076922,49,4.355159357173509,-22.72596153846154,36.291015384615385,23.400930769230772,9.141961538461539,13
AFR,MAR,AFR,MAR,2.4486725663716813,19851030,0.1,0.8,0.0,0.1,2.8049999999999997,113,5.468362024858807,19.23716,24.21509,9.717995,-0.20221149999999993,20
AFR,MDG,AFR,MDG,2.8,19850514,0.0,1.0,0.0,0.0,2.8,9,7.8125,6.0,-18.9167,12.0,47.5167,1
AFR,MDV,AFR,MDV,-5.370588235294117,19851217,0.0,0.0,0.04,0.96,-5.44,85,0.7659707757272003,-29.281196,-28.590439999999997,26.191851999999997,25.924695999999997,25
AFR,MEA,AFR,MEA,1.9882352941176469,19850910,0.0,1.0,0.0,0.0,2.05,17,3.3685725487516027,12.49775,26.799475,-9.656825000000001,-8.026675000000001,4
AFR,MEX,AFR,MEX,0.0,19850930,0.0,0.8,0.0,0.2,-0.2,15,5.751121388571586,-19.316660000000002,11.470020000000002,1.6732799999999997,-76.6002,5
AFR,MLI,AFR,MLI,1.7672727272727273,19851227,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.0,1.9272727272727272,55,3.777607489326457,7.231381818181819,7.9157363636363645,-0.9754872727272726,-3.230416363636364,11
AFR,MLT,AFR,MLT,4.0,19851203,0.0,1.0,0.0,0.0,4.0,4,1.91780821917808,30.44985,35.8997,15.757349999999999,14.5147,2
AFR,MMR,AFR,MMR,-4.0,19850929,0.0,0.0,1.0,0.0,-4.0,19,1.804123711340205,11.0,11.0,49.0,49.0,2
AFR,MOZ,AFR,MOZ,2.1473342939481266,19851227,0.08928571428571429,0.7168367346938775,0.10459183673469388,0.08928571428571429,1.9635204081632653,1388,4.570131119609052,-22.29262099489796,-21.273609413265305,26.568216785714288,29.82501545918367,392
AFR,MUS,AFR,MUS,4.0,19850318,0.0,1.0,0.0,0.0,4.0,9,1.97628458498024,26.532985,26.532985,0.05569500000000005,0.05569500000000005,4
AFR,MWI,AFR,MWI,3.9,19851108,0.5,0.5,0.0,0.0,4.9,6,7.94871794871797,-17.57265,-9.75,30.85585,34.5,2
AFR,NAM,AFR,NAM,-0.7963734049697784,19851224,0.07418397626112759,0.4599406528189911,0.258160237388724,0.20771513353115728,-1.059940652818991,1489,4.15845856617348,-20.168382581602373,-17.48096525222552,19.379735706231454,15.600275270029673,337
AFR,NER,AFR,NER,0.24285714285714283,19850904,0.2,0.8,0.0,0.0,0.9399999999999998,21,5.875768404324602,12.4,12.8,2.0,6.4,5
AFR,NGA,AFR,NGA,-0.21458333333333335,19851230,0.05357142857142857,0.6607142857142857,0.10714285714285714,0.17857142857142858,0.1857142857142857,336,4.139162851645566,10.819373928571428,7.288114285714286,0.8909395178571432,6.300844107142857,56
AFR,NIC,AFR,NIC,-1.8181818181818181,19850909,0.0,0.25,0.5,0.25,-3.1,11,5.944630200271585,-16.030175,25.94755,-0.0779500000000013,-81.01820000000001,4
AFR,NLD,AFR,NLD,1.771255060728745,19851219,0.1038961038961039,0.7532467532467533,0.06493506493506493,0.07792207792207792,1.5974025974025974,247,3.5570661135885815,-13.573298701298702,23.462854545454544,20.57382792207792,12.129655363636363,77
AFR,NMR,AFR,NMR,2.5,19851022,0.0,1.0,0.0,0.0,2.5,9,6.08272506082725,46.0,46.0,2.0,2.0,1
AFR,NOR,AFR,NOR,4.228571428571429,19851030,0.5,0.5,0.0,0.0,5.2,21,6.188804173354735,24.05245,24.05245,12.24485,12.24485,4
