Actor1CountryCode,Actor2CountryCode,Actor1CountryCode,Actor2CountryCode,AlternateGoldsteinScale,SQLDATE,Material Cooperation,Verbal Cooperation,Verbal Conflict,Material Conflict,GoldsteinScale,NumArticles,AvgTone,Actor1Geo_Lat,Actor2Geo_Lat,Actor1Geo_Long,Actor2Geo_Long,NumberOfRowsBetweenCountries
AFG,IDN,AFG,IDN,3.0,19810308,0.0,1.0,0.0,0.0,3.0,15,4.745308405664198,34.5167,13.88888888888889,69.1833,90.0,9
AFG,IND,AFG,IND,0.6771276595744681,19811106,0.11666666666666667,0.8166666666666667,0.06666666666666667,0.0,1.0266666666666666,188,4.985643866075234,31.779703333333334,30.042751666666668,61.20083666666667,66.45394666666667,60
AFG,IRN,AFG,IRN,1.680424886191199,19811218,0.056338028169014086,0.6854460093896714,0.16901408450704225,0.0892018779342723,1.4755868544600939,659,4.631278828317811,33.95878356807512,33.24485211267606,62.5121220657277,57.3700455399061,213
AFG,IRQ,AFG,IRQ,2.976470588235294,19810308,0.0,1.0,0.0,0.0,2.9714285714285715,17,4.778254477533555,33.41967142857143,33.19822857142857,69.96287142857143,55.45574285714286,7
AFG,ISR,AFG,ISR,2.933333333333333,19810322,0.0,1.0,0.0,0.0,2.9333333333333336,9,4.440924637138114,34.5167,31.5,69.1833,34.75,3
AFG,ITA,AFG,ITA,1.675,19810505,0.0,1.0,0.0,0.0,1.6749999999999998,12,1.8859405390386226,40.50835,42.354175,75.84165,61.666650000000004,4
AFG,JOR,AFG,JOR,-2.0,19810404,0.0,0.0,1.0,0.0,-2.0,1,3.56472795497186,34.5167,34.5167,69.1833,69.1833,1
AFG,JPN,AFG,JPN,-0.7972972972972973,19811007,0.125,0.375,0.375,0.125,-2.0625,37,4.824563768827913,29.7129125,29.4675,76.23983750000001,89.8755,8
AFG,KEN,AFG,KEN,1.0,19810210,0.0,1.0,0.0,0.0,1.0,17,4.444444444444445,16.5,0.5,32.5,19.0,2
AFG,KGZ,AFG,KGZ,-9.0,19810112,0.0,0.0,0.0,1.0,-9.0,2,6.44361833952912,37.0191,39.009550000000004,72.6645,73.83225,2
AFG,KHM,AFG,KHM,2.8212121212121213,19811015,0.15555555555555556,0.6888888888888889,0.08888888888888889,0.06666666666666667,2.5044444444444447,198,5.457973069511739,27.40650377777778,22.81626377777778,53.11264444444444,63.92097777777778,45
AFG,KOR,AFG,KOR,4.1499999999999995,19810930,0.4,0.6,0.0,0.0,3.88,24,5.857142857142856,34.2,35.8,94.2,119.2,5
AFG,LAO,AFG,LAO,0.9999999999999998,19811231,0.0,0.8181818181818182,0.18181818181818182,0.0,1.5636363636363635,34,2.8914350128630626,33.827290909090905,20.712136363636365,67.28179999999999,96.63636363636364,11
AFG,LBN,AFG,LBN,2.8,19810722,0.0,1.0,0.0,0.0,2.8,9,7.14285714285714,34.5167,33.8333,69.1833,35.8333,2
AFG,LBY,AFG,LBY,2.1545454545454543,19811101,0.25,0.5,0.25,0.0,1.475,22,4.948255945300133,32.85295,30.473775,18.536725,5.4909,4
AFG,MAR,AFG,MAR,-5.842105263157895,19810921,0.0,0.4,0.0,0.6,-5.0,19,2.240419259744516,25.75,31.3097,51.85,47.325779999999995,5
AFG,MDG,AFG,MDG,-4.0,19810322,0.0,0.0,1.0,0.0,-4.0,2,6.39834881320949,33.0,-12.2842,65.0,49.2913,1
AFG,MDV,AFG,MDV,-10.0,19810220,0.0,0.0,0.0,1.0,-10.0,13,3.5369774919614163,31.404899999999998,22.8098,56.36666666666667,46.06666666666666,3
AFG,MEX,AFG,MEX,-2.0,19810130,1.0,0.0,0.0,0.0,-2.0,2,10.2685624012638,33.0,16.2083,65.0,-90.7792,1
AFG,MNG,AFG,MNG,1.7914285714285714,19810807,0.0,1.0,0.0,0.0,1.3875,35,4.309953197671693,33.75835,44.5667,67.09165,97.483575,8
AFG,MWI,AFG,MWI,-2.0,19810717,0.0,0.0,1.0,0.0,-2.0,2,4.12698412698413,33.5508,10.50835,68.4225,51.59165,2
AFG,MYS,AFG,MYS,1.5999999999999999,19810108,0.0,1.0,0.0,0.0,1.45,6,5.06756756756757,34.4265,3.16667,70.4515,101.7,2
AFG,NIC,AFG,NIC,7.0,19810911,0.0,1.0,0.0,0.0,7.0,9,4.18604651162791,35.333333333333336,11.166666666666666,42.0,-0.5,3
AFG,PAK,AFG,PAK,-0.618454204971059,19811231,0.10954063604240283,0.4958775029446408,0.19081272084805653,0.2037691401648999,-0.43062426383981156,2937,3.8265741596092466,33.37193875147232,31.436780212014135,63.35821177856302,64.63680188457009,849
AFG,PAN,AFG,PAN,-5.0,19810730,0.0,0.0,1.0,0.0,-5.0,9,3.592814371257485,16.5,13.5,32.5,15.0,2
AFG,PER,AFG,PER,2.8,19810418,0.0,1.0,0.0,0.0,2.8,5,3.60721442885772,34.5167,42.1497,69.1833,-74.9384,1
AFG,PGS,AFG,PGS,1.75,19810430,0.0,0.4,0.2,0.4,-2.0,14,6.740032625993505,38.72412,38.8245,34.07496,35.214240000000004,5
AFG,POL,AFG,POL,1.5199999999999998,19811216,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.8571428571428571,15,6.943752682701072,30.478571428571428,43.86904285714286,43.60951428571428,11.011899999999999,7
AFG,PRK,AFG,PRK,7.0,19810910,0.0,1.0,0.0,0.0,7.0,9,10.6870229007634,32.7653,34.5167,68.4275,69.1833,2
AFG,PSE,AFG,PSE,3.64,19811211,0.0,1.0,0.0,0.0,2.8153846153846156,30,6.577851068252887,34.232038461538465,31.02816923076923,73.17835384615385,59.24376153846154,13
AFG,RUS,AFG,RUS,-1.4399391403575503,19811231,0.08333333333333333,0.4473684210526316,0.2138157894736842,0.25548245614035087,-1.6360745614035086,2629,4.278632642237658,38.32434492324561,52.519453695175436,64.09744600438597,71.29013153508772,912
AFG,SAS,AFG,SAS,-10.0,19810401,0.0,0.0,0.0,1.0,-10.0,7,2.9320987654321,34.5167,34.5167,69.1833,69.1833,1
AFG,SAU,AFG,SAU,1.162,19811220,0.0625,0.6875,0.1875,0.0625,0.5562499999999999,50,3.4795085282406752,28.84121875,27.82090625,56.84844375,39.59788125,16
AFG,SDN,AFG,SDN,3.8153846153846156,19810131,0.0,1.0,0.0,0.0,3.8000000000000003,13,5.288858838554583,42.0,36.19603333333333,76.66666666666667,65.84473333333334,3
AFG,SEA,AFG,SEA,0.2999999999999998,19810104,0.5,0.0,0.5,0.0,0.2999999999999998,4,5.87349397590361,33.0,33.0,65.0,65.0,2
AFG,SGP,AFG,SGP,-2.0,19810209,0.0,0.0,1.0,0.0,-2.0,2,3.77733598409543,33.0,1.3667,65.0,103.8,1
AFG,SUR,AFG,SUR,-2.0,19811001,0.0,0.0,1.0,0.0,-2.0,9,3.535353535353533,12.333333333333334,2.6666666666666665,3.0,-37.333333333333336,3
AFG,SVK,AFG,SVK,-0.5795454545454546,19810727,0.15789473684210525,0.631578947368421,0.21052631578947367,0.0,1.1684210526315788,44,5.049139164515654,39.5123,47.40353684210526,47.48595789473684,27.210526315789473,19
AFG,SWE,AFG,SWE,1.0,19810506,0.0,0.3333333333333333,0.6666666666666666,0.0,-0.3333333333333333,11,2.53078465063001,59.91740000000001,59.91740000000001,22.538533333333334,22.538533333333334,3
AFG,SYR,AFG,SYR,1.9642857142857142,19810425,0.0,0.6923076923076923,0.3076923076923077,0.0,0.4076923076923077,42,4.557554211486885,33.15939230769231,33.11322307692308,63.706707692307695,43.86056923076923,13
AFG,TKM,AFG,TKM,4.956521739130435,19810709,0.0,1.0,0.0,0.0,4.5,23,6.11979166666667,36.879175000000004,40.125,63.545825,60.0,4
AFG,TUN,AFG,TUN,2.62,19810520,0.0,1.0,0.0,0.0,2.5,10,6.140243796104143,34.5167,32.5667,69.1833,71.86110000000001,3
AFG,TUR,AFG,TUR,-1.6666666666666667,19811126,0.0,0.5,0.5,0.0,-2.5,6,5.4752688172043005,35.058,38.1267,57.3582,41.62825,4
AFG,UKR,AFG,UKR,1.3625,19811221,0.0,0.75,0.0,0.25,1.3625,16,3.8682556125091563,39.9350875,53.026362500000005,60.142187500000006,48.4710875,8
AFG,USA,AFG,USA,1.038327526132404,19811230,0.11956521739130435,0.6739130434782609,0.10869565217391304,0.09782608695652174,1.1907608695652174,574,5.550936527889405,34.56833532608696,37.05110434782608,49.682311032608695,-28.447922663043478,184
AFG,UZB,AFG,UZB,2.6372093023255814,19811212,0.0,1.0,0.0,0.0,2.8076923076923075,43,5.2145626763317985,31.51073846153846,35.651761538461535,62.99686923076923,65.45456923076924,13
AFG,VEN,AFG,VEN,3.4,19810804,0.0,1.0,0.0,0.0,3.4,9,8.71559633027523,27.25,8.0,-7.5,-66.0,2
AFG,VNM,AFG,VNM,2.223809523809524,19811116,0.2,0.65,0.15,0.0,3.045,42,5.299325899035113,28.999415,17.22191,69.41821,91.640715,20
AFG,WST,AFG,WST,1.372093023255814,19810712,0.0,1.0,0.0,0.0,1.2666666666666666,43,6.277102961024021,33.75,38.1674,35.81388883333333,34.1857555,6
AFG,ZAF,AFG,ZAF,-0.33235294117647063,19811202,0.0,0.625,0.375,0.0,-0.3875,34,3.7522602966651752,30.415399999999998,28.147624999999998,60.0788,58.8980625,8
AFG,ZWE,AFG,ZWE,1.9,19810526,0.0,1.0,0.0,0.0,1.9,4,7.04761904761905,33.0,6.5,65.0,47.5,2
AFR,AFR,AFR,AFR,-1.0829333333333333,19811221,0.07692307692307693,0.4940828402366864,0.21301775147928995,0.21597633136094674,-0.985207100591716,1125,4.574441752443506,-17.835733609467457,-18.928639319526628,20.258705127218935,22.60100068934911,338
AFR,AGO,AFR,AGO,-2.9525400139178846,19811231,0.12694877505567928,0.2717149220489978,0.15812917594654788,0.44320712694877507,-3.1024498886414253,1437,3.533854868991922,-19.07438022271715,-12.903446080178174,20.203237,15.849320267260579,449
AFR,ARE,AFR,ARE,6.900000000000001,19810915,1.0,0.0,0.0,0.0,6.9,6,6.09756097560976,30.7726475,18.1000725,25.431675,48.833525,4
AFR,ARG,AFR,ARG,2.7999999999999994,19810529,0.0,1.0,0.0,0.0,2.8,9,3.63636363636364,-25.7069,-34.5875,28.2294,-58.6725,2
AFR,ASA,AFR,ASA,3.4,19811024,0.0,1.0,0.0,0.0,3.4,5,6.70470756062767,30.00245,30.00245,-117.28370000000001,-117.28370000000001,2
AFR,AUS,AFR,AUS,1.0,19811009,0.0,1.0,0.0,0.0,0.975,37,2.608785135836197,-30.3809,-37.8167,55.2991,144.967,4
AFR,AUT,AFR,AUT,-0.9666666666666667,19810611,0.0,0.7272727272727273,0.2727272727272727,0.0,-0.3,27,4.472897090052913,-3.1295272727272727,-0.4088363636363636,40.85351818181818,45.31480909090909,11
AFR,BDI,AFR,BDI,5.694444444444445,19811127,0.3333333333333333,0.6666666666666666,0.0,0.0,5.433333333333334,18,4.137897828494387,15.5,15.5,21.333333333333332,21.333333333333332,3
AFR,BEL,AFR,BEL,5.2,19811006,0.5,0.5,0.0,0.0,5.2,6,2.29885057471264,10.825,31.737499999999997,15.4500165,9.8083275,4
AFR,BEN,AFR,BEN,8.3,19811114,1.0,0.0,0.0,0.0,8.3,4,3.35051546391753,4.702833333333333,8.484353333333333,30.349400000000003,2.6319433333333335,3
AFR,BMU,AFR,BMU,2.7999999999999994,19810111,0.0,1.0,0.0,0.0,2.8,6,7.27272727272727,-31.6952,32.2942,26.0634,-64.7839,2
AFR,BRA,AFR,BRA,1.0933333333333333,19810906,0.0,0.75,0.0,0.25,-0.40000000000000036,15,4.36494809331636,-8.755500000000001,-7.184675,13.853175,-3.475999999999999,4
AFR,BRB,AFR,BRB,-5.0,19810903,0.0,0.0,1.0,0.0,-5.0,1,5.58139534883721,-29.0,13.1,24.0,-59.6167,1
AFR,BWA,AFR,BWA,-0.34972677595628415,19811203,0.019230769230769232,0.8076923076923077,0.11538461538461539,0.057692307692307696,0.676923076923077,183,4.490140761585742,-19.618811346153844,-17.80068576923077,21.22464423076923,20.11658653846154,52
AFR,CAF,AFR,CAF,-1.380487804878049,19810910,0.0,0.625,0.25,0.125,-1.65,41,4.0657705163061575,-1.57916625,2.04583375,10.822912500000001,11.322912500000001,8
AFR,CAN,AFR,CAN,2.468965517241379,19811020,0.0,1.0,0.0,0.0,3.34,29,7.040300707928898,-9.56138,54.26667,0.7542100000000005,-52.541669999999996,10
AFR,CHE,AFR,CHE,-0.8158415841584159,19811023,0.034482758620689655,0.7241379310344828,0.10344827586206896,0.13793103448275862,0.35172413793103446,101,5.625001002337336,-11.931462068965518,6.047637931034482,17.82739655172414,5.17713448275862,29
AFR,CHL,AFR,CHL,4.086111111111111,19811008,0.1,0.9,0.0,0.0,4.17,36,5.5638809585117865,-14.752270000000001,-19.143819999999998,-11.610610000000001,-51.19198,10
AFR,CHN,AFR,CHN,2.0176470588235293,19811106,0.06666666666666667,0.7333333333333333,0.2,0.0,1.7199999999999998,68,5.772043535769115,22.360713333333333,25.389306666666666,73.37326,80.36579333333334,15
AFR,CIV,AFR,CIV,4.231168831168831,19811215,0.125,0.875,0.0,0.0,3.3625,77,5.334719274280867,13.14218375,9.20267625,-1.8340973125,-5.2160058750000005,16
AFR,CMR,AFR,CMR,0.5454545454545454,19810929,0.0,0.75,0.25,0.0,0.25,33,2.2629930857659244,-2.386735,-2.386735,8.098957500000001,8.098957500000001,4
AFR,COD,AFR,COD,3.1083333333333334,19811215,0.2631578947368421,0.7368421052631579,0.0,0.0,3.7736842105263158,84,5.431615134881615,6.634052631578947,3.915261052631579,28.329436315789472,25.36795052631579,19
AFR,COG,AFR,COG,3.15625,19810910,0.0,1.0,0.0,0.0,3.3299999999999996,64,4.3341194733856785,6.1,5.5,16.5,17.5,10
AFR,COL,AFR,COL,1.7874999999999999,19810609,0.0,1.0,0.0,0.0,1.9,16,4.31751467710372,-12.5,-12.5,-24.0,-24.0,2
AFR,CPV,AFR,CPV,3.9473684210526314,19811206,0.0,1.0,0.0,0.0,3.6666666666666665,19,9.523230850245097,23.833333333333332,16.0,-18.666666666666668,-24.0,3
AFR,CUB,AFR,CUB,-0.13052631578947374,19811226,0.16216216216216217,0.4864864864864865,0.21621621621621623,0.13513513513513514,0.6297297297297296,95,5.116137351002217,-21.611686486486484,19.249864054054054,18.016505405405404,-59.29681891891892,37
AFR,CYP,AFR,CYP,3.04,19810612,0.0,1.0,0.0,0.0,3.4,5,4.8780487804878,-27.95835,-33.9167,17.70835,18.4167,2
AFR,DEU,AFR,DEU,2.073,19811231,0.2,0.5142857142857142,0.2857142857142857,0.0,1.6114285714285714,100,5.889177008168348,0.20986542857142823,32.88949028571429,20.726908571428574,13.335663799999999,35
AFR,DJI,AFR,DJI,1.2099999999999997,19811219,0.0,1.0,0.0,0.0,1.1333333333333333,10,5.41284543200864,15.047966666666667,11.381300000000001,11.5912,42.92453333333333,3
AFR,DZA,AFR,DZA,2.9463414634146337,19810601,0.0,1.0,0.0,0.0,2.690909090909091,41,6.059951329721017,17.351472727272725,30.80762727272727,15.122583636363636,10.268504636363637,11
AFR,EGY,AFR,EGY,-2.4271844660194173,19811119,0.0,0.4666666666666667,0.3333333333333333,0.2,-1.8199999999999998,103,5.443098027203841,20.20885333333333,23.47552,12.112166666666667,13.912166666666668,15
AFR,ERI,AFR,ERI,-1.44375,19810822,0.0,0.8,0.0,0.2,-1.3199999999999998,32,6.338432116544552,18.22278,18.22278,30.918560000000003,30.918560000000003,5
AFR,ETH,AFR,ETH,1.9042553191489362,19811203,0.0,1.0,0.0,0.0,1.8499999999999999,47,5.660471356673513,28.3208325,26.6333325,36.05,50.8,8
AFR,EUR,AFR,EUR,4.107575757575758,19810801,0.0,1.0,0.0,0.0,3.591666666666667,66,4.124956940460566,15.878055833333333,27.65088,-36.5295,-49.24344725,12
AFR,FIN,AFR,FIN,2.1769230769230767,19810927,0.0,1.0,0.0,0.0,2.3499999999999996,13,2.272727272727275,43.4375,64.0,28.25,26.0,4
AFR,FRA,AFR,FRA,2.065,19811219,0.028985507246376812,0.8260869565217391,0.11594202898550725,0.028985507246376812,1.7942028985507246,240,5.2252731569600845,18.318104782608696,36.08860579710145,6.643020434782608,5.082263043478261,69
AFR,GAB,AFR,GAB,3.8487179487179484,19811221,0.3333333333333333,0.6666666666666666,0.0,0.0,3.811111111111111,39,4.25338402682277,12.028755555555556,3.0555555555555554,5.95365111111111,7.416666666666667,9
AFR,GBR,AFR,GBR,1.4382899628252788,19811214,0.04411764705882353,0.6764705882352942,0.14705882352941177,0.1323529411764706,0.7720588235294118,269,4.615492459501028,-0.7473769117647059,31.690849264705882,5.963646073529412,0.5976659558823528,68
AFR,GHA,AFR,GHA,2.4451612903225812,19811113,0.16666666666666666,0.8333333333333334,0.0,0.0,1.8166666666666667,31,6.805437323459169,1.0053699999999999,6.740185,2.6350855,-1.7435656666666668,6
AFR,GIN,AFR,GIN,3.008695652173913,19811206,0.3333333333333333,0.4444444444444444,0.0,0.2222222222222222,1.655555555555556,23,5.59330325218498,9.734277777777777,12.605895555555556,8.894244444444446,-7.06713,9
AFR,GMB,AFR,GMB,4.002222222222222,19811218,0.0,1.0,0.0,0.0,4.1,45,3.3207481625577913,12.3929375,11.9370125,-14.2543875,-14.6333125,8
AFR,GNB,AFR,GNB,-6.181818181818182,19810922,0.0,0.0,0.3333333333333333,0.6666666666666666,-8.0,11,5.179729744029287,11.833333333333334,25.166666666666668,11.0,-0.3333333333333333,3
AFR,GRC,AFR,GRC,1.0,19811219,0.0,1.0,0.0,0.0,1.0,9,8.17610062893082,9.03333,9.03333,38.7,38.7,1
AFR,GRD,AFR,GRD,-1.3333333333333333,19810726,0.0,0.5,0.5,0.0,-1.0,3,0.3067484662576685,-28.025,-28.025,29.55,29.55,2
AFR,HUN,AFR,HUN,2.7999999999999994,19810813,0.0,1.0,0.0,0.0,2.8,6,2.20588235294118,-29.0,47.5,24.0,19.0833,2
AFR,IDN,AFR,IDN,2.8000000000000003,19811013,0.0,1.0,0.0,0.0,2.8,19,4.430379746835445,-3.08722,-3.08722,53.4145,53.4145,2
AFR,IRL,AFR,IRL,10.0,19810531,1.0,0.0,0.0,0.0,10.0,2,3.20987654320988,54.5,54.5,-6.5,-6.5,1
AFR,IRN,AFR,IRN,-1.8500000000000003,19811225,0.0,0.75,0.25,0.0,0.47499999999999987,6,8.59578321200274,-26.9,35.375,27.062475,14.7574,4
AFR,ISR,AFR,ISR,2.097979797979798,19811218,0.022727272727272728,0.8636363636363636,0.045454545454545456,0.06818181818181818,2.4227272727272724,198,5.941953776015058,20.45790931818182,27.729181818181818,20.758698,28.35668636363636,44
AFR,ITA,AFR,ITA,1.7636363636363637,19811223,0.0,1.0,0.0,0.0,2.142857142857143,33,3.9335856665367186,21.189957142857143,33.10047142857143,-0.46305714285714267,-5.637542857142857,7
AFR,JPN,AFR,JPN,1.9,19811015,0.0,1.0,0.0,0.0,1.9,15,5.9334391183075095,35.45,35.45,139.65,139.65,2
AFR,KEN,AFR,KEN,1.1049242424242425,19811221,0.07407407407407407,0.7407407407407407,0.09259259259259259,0.09259259259259259,1.0,264,4.868299247051226,3.014225425925926,3.0015737962962965,22.33068148148148,27.34863148148148,54
AFR,KHM,AFR,KHM,1.9000000000000001,19811027,0.0,1.0,0.0,0.0,1.9,9,2.87280701754386,13.224225,13.33005,105.42025,105.03375,4
AFR,LBR,AFR,LBR,2.922222222222222,19810512,0.3333333333333333,0.6666666666666666,0.0,0.0,4.233333333333333,36,11.644262224917794,11.619461666666666,6.1258333333333335,-20.896665000000002,-9.66282,6
AFR,LBY,AFR,LBY,0.5981566820276498,19811128,0.018867924528301886,0.6792452830188679,0.16981132075471697,0.1320754716981132,-0.11132075471698114,217,4.652491407386406,27.391123396226416,27.872503773584906,17.33494943396226,17.24739283018868,53
AFR,LSO,AFR,LSO,-0.2554455445544555,19811128,0.06451612903225806,0.6451612903225806,0.12903225806451613,0.16129032258064516,-0.08064516129032258,101,3.971515068264077,-25.80388064516129,-23.08912258064516,27.50020322580645,24.225425806451614,31
AFR,MAR,AFR,MAR,0.8662921348314606,19811030,0.0,0.7777777777777778,0.14814814814814814,0.07407407407407407,1.3185185185185186,178,4.790709464236028,18.63523962962963,23.043744444444446,5.501907777777777,0.8545422222222222,27
AFR,MCO,AFR,MCO,3.4,19810508,0.0,1.0,0.0,0.0,3.4,3,5.11463844797178,-17.8178,-17.8178,31.0447,31.0447,1
AFR,MEA,AFR,MEA,-5.8,19811119,0.0,0.0,1.0,0.0,-5.8,2,5.77451879010083,30.0445,30.0445,31.2332,31.2332,1
AFR,MEX,AFR,MEX,-5.0,19811028,0.0,0.0,1.0,0.0,-5.0,8,4.17495029821074,38.0,23.0,-97.0,-102.0,2
AFR,MLI,AFR,MLI,0.7499999999999999,19810923,0.0,1.0,0.0,0.0,0.75,6,6.50636492220651,17.0,17.0,-4.0,-4.0,2
AFR,MOZ,AFR,MOZ,-2.8529531568228106,19811209,0.039735099337748346,0.41721854304635764,0.2119205298013245,0.33112582781456956,-2.8264900662251655,491,3.8867998626707387,-20.714985430463575,-18.911474834437087,24.16510776821192,30.014211278145694,151
AFR,MRT,AFR,MRT,1.9,19810528,0.0,1.0,0.0,0.0,1.9,8,1.62698412698413,18.1194,12.65,-16.0406,-8.0,2
AFR,MUS,AFR,MUS,1.8999999999999997,19810528,0.0,1.0,0.0,0.0,1.9,30,1.62698412698413,9.0597,6.325,-8.0203,-4.0,4
AFR,MWI,AFR,MWI,4.019354838709678,19811216,0.07692307692307693,0.9230769230769231,0.0,0.0,3.446153846153846,62,6.4465837109695245,-25.691815384615385,-14.797476923076923,27.470015384615387,33.34783076923077,13
AFR,NAM,AFR,NAM,0.38828887443070914,19811230,0.06436781609195402,0.6275862068965518,0.1425287356321839,0.16551724137931034,0.05517241379310345,1537,4.882690463718761,-18.115253126436784,-17.31447248275862,16.752507655172415,15.215871570114942,435
AFR,NER,AFR,NER,0.9,19810923,0.0,1.0,0.0,0.0,0.875,15,5.4754046833254755,11.72653,13.5,-0.30208499999999994,9.0,4
