Actor1CountryCode,Actor2CountryCode,Actor1CountryCode,Actor2CountryCode,AlternateGoldsteinScale,SQLDATE,QuadClass,GoldsteinScale,NumArticles,AvgTone,Actor1Geo_Lat,Actor2Geo_Lat,Actor1Geo_Long,Actor2Geo_Long,NumberOfRowsBetweenCountries
ABW,ABW,ABW,ABW,0.0,19970914,1,0.0,4,2.76243093922652,52.5,32.50835,5.75,-32.14165,2
ABW,CHL,ABW,CHL,0.0,19970214,1,0.0,5,1.89873417721519,12.5,-23.5,-69.9667,-68.0,2
ABW,NLD,ABW,NLD,-0.7142857142857143,19970915,2,-1.5,14,3.4739007826887662,19.180583333333335,32.50835,-57.40275,-32.14165,6
ABW,PRT,ABW,PRT,2.7999999999999994,19970701,1,2.8,6,2.89855072463768,12.5,39.5,-69.9667,-8.0,1
ABW,USA,ABW,USA,3.769230769230769,19970604,1,4.0,13,6.8359375,25.701725,38.671324999999996,-73.51820000000001,-82.0273,4
ABW,VEN,ABW,VEN,2.8,19970912,1,2.8,5,4.0,38.0,10.5,-97.0,-66.9167,1
AFG,AFG,AFG,AFG,-0.24155538098978793,19971231,4,-0.45366470092670597,3819,4.653656951205961,34.347485004212295,34.355118281381635,64.74805149957878,64.76282150800337,1187
AFG,AFR,AFG,AFR,2.8,19970429,1,2.8,2,2.51225490196078,36.7564,36.7564,66.8972,66.8972,1
AFG,AGO,AFG,AGO,7.400000000000001,19971124,2,7.4,9,3.584229390681,33.0,-12.5,65.0,18.5,1
AFG,ARE,AFG,ARE,0.09799999999999985,19971218,4,0.5909090909090908,50,5.252600843899488,33.35793181818182,26.60145909090909,65.54784545454545,55.701840909090905,22
AFG,ARG,AFG,ARG,0.6133333333333333,19971103,1,0.5333333333333333,15,4.512491850440783,33.09168333333333,33.84446666666667,63.758316666666666,63.6222,6
AFG,ARM,AFG,ARM,4.723076923076923,19970529,2,4.220000000000001,13,3.55038862980235,36.0,40.4,60.8,52.6,5
AFG,ASA,AFG,ASA,-2.0,19970512,3,-2.0,9,3.18471337579618,33.0,33.0,65.0,65.0,1
AFG,AUS,AFG,AUS,0.16666666666666666,19970812,3,0.5,6,4.446323599337847,23.5416675,-8.6166825,69.175,73.6585,4
AFG,AUT,AFG,AUT,4.0,19970924,1,4.0,2,4.26098535286285,48.2,48.2,16.3667,16.3667,1
AFG,AZE,AFG,AZE,5.8307692307692305,19971105,1,5.18,13,4.3156060211066976,35.6,38.9,58.0,53.5,5
AFG,BDI,AFG,BDI,-4.4,19970919,3,-4.4,9,3.57142857142857,33.0,14.75,65.0,47.5,2
AFG,BEL,AFG,BEL,-4.0,19970623,3,-4.0,5,4.09556313993174,35.50145,35.50145,68.07035,68.07035,2
AFG,BGD,AFG,BGD,3.3684210526315788,19970912,1,2.5,19,6.718799186276861,30.9721,28.851116666666666,68.16043333333333,81.12256666666667,6
AFG,BLR,AFG,BLR,2.127272727272727,19970529,1,1.5666666666666664,11,6.399162567822404,33.0,53.300000000000004,65.0,27.855566666666665,3
AFG,CAN,AFG,CAN,8.0,19970411,1,8.0,15,3.9145907473309602,1.583335,30.0,50.85,-47.5,2
AFG,CAS,AFG,CAS,-1.0,19970617,4,0.0571428571428572,27,5.630984002585524,36.268885714285716,43.5238,61.787,49.38428571428572,7
AFG,CHE,AFG,CHE,2.11875,19971204,2,2.8666666666666667,16,4.147853120993383,34.542683333333336,38.29095,68.41076666666667,47.78300166666667,6
AFG,CHN,AFG,CHN,2.9014492753623187,19971118,1,3.44,69,7.066615592256393,30.995580399999998,36.719808,75.25872,98.66700399999999,25
AFG,COD,AFG,COD,1.9,19971009,1,1.9,4,1.14942528735632,33.0,-12.5,65.0,18.5,2
AFG,CYP,AFG,CYP,4.5,19970326,2,4.0,18,5.68421052631579,33.0,35.3417,65.0,33.3167,3
AFG,DEU,AFG,DEU,3.3935897435897435,19971125,2,3.6283018867924532,156,4.785608575439347,36.69981886792453,46.86441132075471,60.23617547169811,23.36715094339623,53
AFG,DZA,AFG,DZA,2.986666666666667,19971118,1,3.4000000000000004,45,4.866942012284623,31.134323076923074,28.627899999999997,48.82044307692308,23.36532769230769,13
AFG,EGY,AFG,EGY,2.0407407407407407,19971231,4,1.876,54,4.971157282100376,31.9752,28.9274944,60.971931999999995,43.156459999999996,25
AFG,EUR,AFG,EUR,2.0615384615384613,19971229,4,1.9289473684210525,247,5.022016051545066,34.59998947368421,34.86163421052631,59.67465868421052,58.35065078947369,38
AFG,FRA,AFG,FRA,-0.5485355648535566,19971117,4,-0.1232558139534884,239,5.065372102212891,36.27965465116279,41.93779069767442,54.604826395348844,22.988207441860467,86
