Actor1CountryCode,Actor2CountryCode,AlternateGoldsteinScale,SQLDATE,Material Cooperation,Verbal Cooperation,Verbal Conflict,Material Conflict,GoldsteinScale,NumArticles,AvgTone,Actor1Geo_Lat,Actor2Geo_Lat,Actor1Geo_Long,Actor2Geo_Long,NumberOfRowsBetweenCountries
CZE,NGA,1.0629629629629629,20061215,0.13043478260869565,0.6521739130434783,0.0,0.21739130434782608,0.9173913043478261,27,3.7051995213101083,40.89287304347826,19.82766347826087,13.312876086956521,9.547649130434783,23
CZE,NLD,3.130769230769231,20061124,0.6470588235294118,0.17647058823529413,0.0,0.17647058823529413,3.011764705882353,26,4.843989131915863,49.397429411764705,48.93122352941176,21.063686470588237,22.88269941176471,17
CZE,NOR,2.8,20060923,0.4,0.6,0.0,0.0,2.8,10,3.576349747683804,52.966660000000005,58.750009999999996,13.558349999999999,11.29667,10
CZE,NZL,3.5,20060324,0.0,1.0,0.0,0.0,3.5,2,6.83760683760684,50.0833,-34.0,14.4667,153.5,2
CZE,PAK,-7.0,20060916,0.0,0.18181818181818182,0.09090909090909091,0.7272727272727273,-6.954545454545454,29,4.8477878839519875,38.9123,37.100181818181824,51.04527272727273,56.89982727272727,11
CZE,PHL,1.9,20060414,0.0,1.0,0.0,0.0,1.9,1,5.44090056285178,13.8969,13.8969,122.14,122.14,1
CZE,POL,2.4084337349397593,20061214,0.055900621118012424,0.8757763975155279,0.043478260869565216,0.024844720496894408,2.6739130434782608,249,4.3839507928155825,50.0796347826087,50.85914099378882,19.690288198757763,19.899536645962733,161
CZE,PRK,-1.8270833333333334,20061213,0.13636363636363635,0.36363636363636365,0.5,0.0,-1.2272727272727273,48,5.128689785311035,48.025845454545454,42.735563636363636,41.658300000000004,97.35260909090908,22
CZE,PRT,2.123076923076923,20061113,0.0,0.8461538461538461,0.0,0.15384615384615385,2.123076923076923,13,5.929365364100646,49.266653846153844,40.339761538461545,12.378220769230769,-4.512819230769231,13
CZE,PSE,4.509090909090909,20060513,0.0,0.8,0.2,0.0,2.7199999999999998,22,6.3214456721844074,46.02238,46.16404,20.4394,19.93607,10
CZE,RUS,0.6244230769230769,20061230,0.06545454545454546,0.6,0.16,0.17454545454545456,0.16218181818181815,520,4.664574512079017,49.87294290909091,50.48700036363636,22.583943672727273,43.71669785454545,275
CZE,SAU,1.7687499999999998,20060512,0.0,1.0,0.0,0.0,1.8142857142857143,16,6.571377399913421,36.04987142857143,28.413378571428574,31.83778571428571,41.452192857142855,14
CZE,SEA,0.0,20060620,0.0,1.0,0.0,0.0,0.0,2,5.42168674698795,33.7466,33.5426,44.6437,44.5188,2
CZE,SEN,-6.5,20060714,0.0,0.0,1.0,0.0,-6.5,1,3.37662337662338,50.0833,50.0833,14.4667,14.4667,1
CZE,SGP,1.4,20061004,0.0,1.0,0.0,0.0,1.5142857142857142,18,6.665650438078664,6.875585714285714,6.875585714285714,105.59828571428571,105.59828571428571,7
CZE,SRB,3.8,20061211,0.0,1.0,0.0,0.0,3.8,11,3.856371908474344,48.61361818181819,45.04545454545455,15.225781818181817,18.52121818181818,11
CZE,SVK,0.7139393939393939,20061218,0.04195804195804196,0.7622377622377622,0.14685314685314685,0.04895104895104895,0.9671328671328671,165,4.957631775573934,49.06012167832168,47.79945174825175,14.565527062937063,17.687538461538463,143
CZE,SWE,0.21571428571428575,20061222,0.13793103448275862,0.46551724137931033,0.06896551724137931,0.3275862068965517,0.4672413793103449,70,3.8258230950899446,52.16370689655172,56.92517413793104,16.582093103448276,12.747446551724138,58
CZE,SYR,8.3,20060717,1.0,0.0,0.0,0.0,8.3,2,0.995024875621891,50.0811,33.5,14.3107,36.3,2
CZE,TJK,2.1515151515151514,20061002,0.0,1.0,0.0,0.0,1.8,66,5.719044971856492,37.70241818181818,35.4208,54.42793636363637,84.9961090909091,11
CZE,TKM,1.7652173913043478,20061204,0.05555555555555555,0.5555555555555556,0.3333333333333333,0.05555555555555555,1.161111111111111,23,4.86073321877431,49.19997222222222,42.54746111111112,17.563916666666668,47.00635,18
CZE,TUN,1.9899999999999998,20060213,0.0,1.0,0.0,0.0,1.9899999999999998,10,4.0980717965187345,43.2764,39.44224,12.939850000000002,11.04376,10
CZE,TUR,2.418840579710145,20060907,0.0,0.9193548387096774,0.0,0.08064516129032258,2.303225806451613,69,5.491112827602505,46.32850322580645,40.566848387096776,19.64215,31.196159677419356,62
CZE,TZA,1.0,20060202,0.0,1.0,0.0,0.0,1.0,1,6.42201834862385,49.75,-6.0,15.5,35.0,1
CZE,UGA,1.9,20060712,0.0,1.0,0.0,0.0,1.9,1,7.5187969924812,49.75,49.75,15.5,15.5,1
CZE,UKR,0.18513513513513505,20061027,0.0,0.7857142857142857,0.017857142857142856,0.19642857142857142,1.2375,74,4.968117374896253,50.305925,49.33935178571429,19.768203571428568,26.944198214285713,56
CZE,USA,0.8718954248366013,20061225,0.14084507042253522,0.6690140845070423,0.11267605633802817,0.07746478873239436,1.6517605633802817,612,5.356169080458674,47.8519264084507,41.98130352112676,-0.12324133802816892,-42.35501116197183,284
CZE,UZB,1.6270833333333332,20060913,0.0,1.0,0.0,0.0,1.614285714285714,48,4.7878318246307305,46.596785714285716,40.538357142857144,42.390035714285716,67.9141,14
CZE,VAT,2.511111111111111,20061220,0.0,1.0,0.0,0.0,2.685714285714286,9,5.982865026929807,48.309514285714286,49.309514285714286,0.2047714285714284,16.82857142857143,7
CZE,VEN,-0.050000000000000044,20060512,0.0,0.5,0.5,0.0,-0.050000000000000044,2,7.40582191780822,8.766665,8.766665,-66.10835,-66.10835,2
CZE,VNM,-1.124285714285714,20061212,0.12244897959183673,0.7346938775510204,0.0,0.14285714285714285,2.336734693877551,70,6.6877410695681485,38.49419183673469,28.256908979591834,47.82886326530612,74.70750265306123,49
CZE,WST,2.4322580645161294,20061207,0.017241379310344827,0.9137931034482759,0.0,0.06896551724137931,2.3551724137931034,62,5.380745285040023,47.92837931034483,48.002124137931034,17.14524655172414,22.763364362068966,58
CZE,YEM,3.402439024390244,20061125,0.04878048780487805,0.9024390243902439,0.04878048780487805,0.0,3.402439024390244,41,7.320474004581528,44.694375609756094,21.717558536585365,19.59521219512195,38.54998048780487,41
CZE,ZAF,3.257142857142857,20061212,0.0,1.0,0.0,0.0,3.257142857142857,7,6.351389732439403,39.01805714285714,-15.068228571428572,17.170871428571427,26.36917142857143,7
CZE,ZWE,0.95,20061114,0.0,1.0,0.0,0.0,0.95,2,6.5723694057775806,15.9661,-17.8178,23.27235,31.0447,2
DEU,AFG,1.0331709297604545,20061231,0.22195985832349469,0.4935064935064935,0.12750885478158205,0.15702479338842976,0.7015348288075561,2463,4.692383558538516,46.351172727272726,38.43608276269185,23.86789460566706,49.4252495123967,847
DEU,AFR,2.314749262536873,20061228,0.10891089108910891,0.8316831683168316,0.0297029702970297,0.0297029702970297,2.5445544554455446,339,5.55330886730794,39.63801228712871,19.633838475247522,14.947385227722771,18.32841740594059,202
DEU,AGO,-0.3820895522388061,20061206,0.09090909090909091,0.8636363636363636,0.0,0.045454545454545456,1.8181818181818181,67,6.603427806961,32.83436863636364,-5.312029318181818,12.232902272727273,14.792327272727272,44
DEU,ALB,2.159090909090909,20061222,0.19298245614035087,0.6666666666666666,0.05263157894736842,0.08771929824561403,1.7280701754385965,66,5.9874673492429,47.849314035087716,43.05252456140351,11.554333333333332,16.062663157894736,57
DEU,AND,-10.0,20060811,0.0,0.0,0.0,1.0,-10.0,3,3.0965391621129306,48.27776666666667,35.5,10.277766666666666,-2.8333333333333335,3
DEU,ARE,1.8012345679012347,20061219,0.11627906976744186,0.8372093023255814,0.046511627906976744,0.0,2.1186046511627907,81,5.40678858962533,45.14716744186046,27.67952790697674,17.171777674418603,49.55354348837209,43
DEU,ARG,2.4574468085106385,20061102,0.21052631578947367,0.631578947368421,0.0,0.15789473684210525,2.710526315789474,47,5.6038004897224365,25.00377894736842,7.3258947368421055,-9.621345263157895,-23.024367736842105,19
DEU,ARM,2.3347826086956522,20061116,0.08695652173913043,0.8695652173913043,0.0,0.043478260869565216,2.3347826086956522,23,4.066347378870566,48.59214347826087,40.65730434782609,18.769891304347826,42.91466956521739,23
DEU,ASA,5.2,20060207,0.0,1.0,0.0,0.0,5.2,4,6.788111700387358,50.86665,48.97475,8.05,-19.8188835,4
DEU,AUS,1.2086124401913874,20061230,0.08974358974358974,0.6794871794871795,0.1282051282051282,0.10256410256410256,1.5397435897435896,209,5.2555088137884445,36.264315256410256,-0.31777948717948706,32.140006064102565,83.85145987179487,78
DEU,AUT,0.9947468958930277,20061221,0.06775067750677506,0.7289972899728997,0.1002710027100271,0.10298102981029811,1.343089430894309,1047,5.517642517402552,48.388606314363145,46.64202493224933,8.75044230081301,10.751205634146341,369
DEU,AZE,1.4311111111111112,20061013,0.0,0.8260869565217391,0.0,0.17391304347826086,1.0043478260869565,45,5.524988404262971,48.87024347826087,41.73019130434783,13.829860869565216,42.670243478260865,23
DEU,BDI,2.3111111111111113,20061027,0.125,0.75,0.0,0.125,2.1,9,5.459804018280163,44.97174875,10.17145875,12.153332500000001,24.509999999999998,8
DEU,BEL,2.402281746031746,20061222,0.10743801652892562,0.7024793388429752,0.09917355371900827,0.09090909090909091,1.5760330578512396,1008,5.53711142902997,49.024732495867774,48.63189811570248,8.935349471074382,7.348514462809917,242
DEU,BEN,3.4,20060112,0.0,1.0,0.0,0.0,3.4,1,4.67502850627138,52.5167,9.5,13.4,2.25,1
DEU,BGD,0.5857142857142856,20061031,0.0,0.8,0.2,0.0,0.3866666666666666,42,7.126976419975767,35.00548,25.817273333333333,39.880644,72.89562666666667,15
DEU,BGR,3.2445414847161573,20061229,0.1258741258741259,0.8041958041958042,0.04895104895104895,0.02097902097902098,2.9965034965034967,229,5.684216174196452,48.70774195804196,44.74434055944056,15.90677062937063,22.18102097902098,143
DEU,BHR,2.0324999999999998,20061108,0.09090909090909091,0.9090909090909091,0.0,0.0,2.772727272727273,40,4.921515314699304,37.27150909090909,31.180600000000002,33.126363636363635,41.68090909090909,11
DEU,BHS,3.475,20060514,0.0,1.0,0.0,0.0,2.6,20,6.540813330722643,51.85,30.2611,8.86111,-52.9,3
DEU,BLR,0.45130434782608697,20061228,0.11728395061728394,0.7037037037037037,0.12345679012345678,0.05555555555555555,0.8388888888888889,230,6.418805669508404,52.273054320987654,53.3071950617284,16.08344648148148,26.016385802469134,162
DEU,BMU,3.4,20061208,0.0,1.0,0.0,0.0,3.4,15,6.244500756695881,52.51669999999999,46.01113333333333,13.4,23.599999999999998,6
DEU,BOL,-1.0210526315789474,20061230,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.0,0.13846153846153844,19,6.64597813116714,3.1997923076923076,-11.143699999999999,-54.575300000000006,-60.962007692307694,13
DEU,BRA,3.106194690265487,20061227,0.18181818181818182,0.7090909090909091,0.01818181818181818,0.09090909090909091,2.2763636363636364,113,5.641097843545469,29.95626181818182,-0.596183636363636,-9.945496,-42.06706509090909,55
DEU,BRB,3.4,20060829,0.0,1.0,0.0,0.0,3.4,1,6.35294117647059,51.0,13.1667,9.0,-59.5333,1
DEU,BTN,7.0,20060905,1.0,0.0,0.0,0.0,7.0,1,6.21693121693122,51.0,27.5,9.0,90.5,1
DEU,BWA,2.6085714285714285,20060829,0.09523809523809523,0.8095238095238095,0.09523809523809523,0.0,2.5952380952380953,35,4.630687917127861,37.03492380952381,-7.679528571428572,13.230952380952383,23.05042857142857,21
DEU,CAF,0.32105263157894753,20061116,0.09090909090909091,0.5454545454545454,0.0,0.36363636363636365,1.2181818181818185,19,5.079922205196707,37.32203090909091,34.26575636363636,12.8618,13.593866363636364,11
DEU,CAN,3.542197253433209,20061231,0.09507042253521127,0.8098591549295775,0.0528169014084507,0.04225352112676056,2.612676056338028,801,6.188752103092201,50.104897535211265,53.05990352112676,-5.359581024647887,-54.86839106338029,284
DEU,CHE,0.10275423728813554,20061231,0.13529411764705881,0.6529411764705882,0.11176470588235295,0.1,1.3764705882352941,472,5.30838030848393,46.90017882352941,44.33107117647059,10.687765311764705,8.884196605882353,170
DEU,CHL,1.5825,20061019,0.109375,0.765625,0.0,0.125,2.2578125,80,5.40228151085627,24.529365625,-10.863301562500002,-12.620776562500001,-47.6312890625,64
DEU,CHN,2.7095596432552953,20061227,0.0437246963562753,0.8777327935222672,0.06153846153846154,0.01700404858299595,2.911012145748988,3588,5.969717763258106,47.577583157894736,40.79201295546559,24.842677701214576,76.72387904129555,1235
DEU,CIV,1.5730769230769228,20061214,0.0,0.8461538461538461,0.0,0.15384615384615385,0.7153846153846153,26,6.744592932819594,35.31495723076923,7.303030000000001,-0.3683584615384628,-2.2571846153846153,13
DEU,CMR,5.088333333333334,20061103,0.3783783783783784,0.5405405405405406,0.0,0.08108108108108109,4.651351351351352,60,8.560794991582839,32.20390324324324,8.877822972972973,2.6231594594594596,9.935247567567567,37
DEU,COD,1.6034313725490197,20061202,0.256198347107438,0.48760330578512395,0.06611570247933884,0.19008264462809918,1.3991735537190084,204,5.145191199476589,40.533484900826444,27.14547068595041,12.92986812396694,12.8552303553719,121
DEU,COG,3.1373015873015873,20061218,0.16216216216216217,0.6216216216216216,0.0945945945945946,0.12162162162162163,1.768918918918919,126,5.039814013644437,40.93754567567568,37.94810513513514,14.454014864864865,13.232412972972973,74
DEU,COL,0.8073170731707318,20060629,0.16666666666666666,0.4722222222222222,0.1111111111111111,0.25,0.5416666666666666,41,5.3784958054294165,36.69409777777778,13.439633055555555,-18.518682499999997,-60.24469361111111,36
DEU,CPV,8.3,20060530,1.0,0.0,0.0,0.0,8.3,2,2.11640211640212,45.7,16.0,2.658335,-24.0,2
